G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc,Fault_Type
1,0,0,1,260.7695948,60.51771148,-47.38106198,-0.378748003,0.4850085,-0.106260498,3
1,1,1,1,835.425811,-660.6718668,-73.83228568,0.007216692,-0.117809406,0.110592714,1
1,1,1,1,-596.8874874,862.3236989,-265.438262,0.014360896,0.027349396,-0.041710292,1
1,0,1,1,-465.3464449,-422.4610716,-53.61310117,-0.042267637,0.360805389,-0.318537752,2
0,0,0,0,51.88819768,-15.78327366,-39.15730109,0.301657821,0.310174266,-0.611832088,5
1,0,0,1,-713.6556402,-37.54192654,4.589313497,0.043598476,0.257283359,-0.300881834,3
0,0,0,0,44.22015531,-22.02655819,-25.49497807,0.41951565,0.170430685,-0.589946335,5
0,0,0,0,-67.11498684,86.25437301,-22.50127854,-0.36840221,-0.227761004,0.596163214,5
0,0,0,0,41.16767856,42.64188532,-86.96211285,-0.282026065,0.624246367,-0.342220302,5
0,1,1,0,-55.58591003,736.7296493,-678.5853626,-0.020215728,-0.017671241,0.03788697,4
1,0,0,1,-697.024853,-24.2224455,-24.1264986,-0.11404802,0.447631318,-0.333583298,3
0,1,1,0,-34.22373485,-429.375856,465.9483284,-0.490491431,-0.033291023,0.523782454,4
0,0,0,0,-61.4858994,87.72353177,-29.23622082,-0.439411567,-0.140516005,0.579927573,5
1,1,1,1,820.4103147,-126.2229458,-694.1896323,0.032154482,-0.039893937,0.007739455,1
0,1,1,1,859.3938756,-618.5156759,-238.7330567,0.010019657,-0.040731528,0.030711871,0
1,0,1,1,-405.0427923,-466.5737545,-55.99689784,-0.042359634,0.344849546,-0.302489911,2
0,0,0,0,26.51741834,61.48923017,-91.15314394,-0.436667058,0.606610562,-0.169943503,5
1,1,1,1,-636.6164977,848.6170939,-212.0026651,0.011830689,0.029328695,-0.041159383,1
1,0,1,1,-734.0138831,-29.82718207,-41.5782643,-0.036776388,0.374465304,-0.337688916,2
0,0,0,0,-44.40424341,4.538985627,36.89449233,0.397014426,-0.573046667,0.176032242,5
1,0,1,1,-681.7564813,831.7087446,24.49389324,0.007973304,0.083915476,-0.09188878,2
0,0,0,0,-3.621684378,86.46975948,-86.10784061,-0.59359372,0.462465934,0.131127786,5
1,0,0,1,212.7414536,-33.50190016,48.84362145,0.352676216,-0.602342225,0.24966601,3
1,0,1,1,774.9642957,-54.06238835,37.61757381,0.034625436,-0.369074312,0.334448876,2
0,0,0,0,-71.8006588,61.22481916,7.350352539,-0.096620703,-0.458263961,0.554884664,5
0,1,1,0,48.95696749,-170.8345911,124.6871589,0.467315655,0.045489555,-0.51280521,4
1,0,1,1,315.5585991,-29.59668731,41.87084636,0.332631012,-0.605342779,0.272711767,2
1,1,1,1,398.6627015,483.2004136,-881.8641783,0.042350045,-0.02060981,-0.021740235,1
0,1,1,0,-10.60406414,-651.1925677,664.2827933,-0.402024994,-0.021315891,0.423340884,4
0,0,0,0,38.2579802,47.84382024,-89.37663772,-0.316111608,0.626249687,-0.310138079,5
0,1,1,1,597.6913234,-862.0997431,266.4800205,-0.014403432,-0.027279358,0.041682791,0
0,0,0,0,18.04461501,71.80111453,-93.2407233,-0.494566175,0.581170243,-0.086604068,5
0,0,0,0,54.04815025,-4.610638311,-52.73002116,0.198032682,0.406069835,-0.604102517,5
1,0,1,1,422.3502699,-889.5451492,-42.65740056,-0.023290929,0.06295176,-0.03966083,2
0,0,0,0,-19.08098831,96.09020519,-80.40944569,-0.619708826,0.355136791,0.264572035,5
0,1,1,0,-2.856638108,653.6581001,-648.1166532,0.394988013,0.020769047,-0.41575706,4
1,0,1,1,594.2695281,250.0184879,50.25092233,0.040838538,-0.372516418,0.331677879,2
0,1,1,0,34.15705384,-765.795998,734.0532083,-0.081739728,0.010156179,0.071583549,4
0,0,0,0,-70.9386542,58.43623749,9.627981298,-0.104556657,-0.45454065,0.559097307,5
0,0,0,0,4.00213488,-25.37281565,18.0533979,0.591868989,-0.288508425,-0.303360565,5
1,1,1,1,435.3934729,447.805924,-883.2003765,0.042335321,-0.022331134,-0.020004188,1
1,1,1,1,-328.1357507,874.3161723,-546.1826853,0.027509414,0.014146192,-0.041655606,1
0,1,1,1,-390.8096405,882.2576657,-489.4123423,0.024906889,0.017221242,-0.04212813,0
1,1,1,1,-539.0465593,-336.9820701,876.026383,-0.04174431,0.0272422,0.01450211,1
0,0,0,0,54.68481867,-9.915715078,-47.70354862,0.217269199,0.388977298,-0.606246496,5
1,1,1,1,-532.9273405,876.4859767,-343.560656,0.018046804,0.024180864,-0.042227667,1
0,0,0,0,52.56929685,17.71357556,-73.32353826,-0.062765735,0.566798731,-0.504032997,5
1,0,0,1,428.10332,67.11082981,-42.70071052,-0.358901033,0.394102092,-0.03520106,3
0,0,0,0,-68.56730431,79.84383474,-14.38784486,-0.319509096,-0.280212462,0.599721558,5
0,1,1,1,871.1511871,-577.2652978,-291.7415707,0.012600822,-0.041402744,0.028801922,0
1,0,1,1,-729.8107056,798.3112822,19.46079836,0.00401958,0.118089799,-0.122109379,2
0,1,1,0,56.42236587,-300.0073533,246.1610784,0.375837711,0.040170435,-0.416008146,4
0,0,0,0,-55.13722325,20.61910079,31.18005267,0.296402524,-0.585127608,0.288725084,5
0,1,1,1,566.3163303,-870.1777574,305.8554809,-0.016264118,-0.025723922,0.04198804,0
1,1,1,1,216.9451019,632.9415857,-849.8880744,0.041186341,-0.012037941,-0.0291484,1
0,0,0,0,-71.88385041,76.58458809,-8.172672504,-0.235551395,-0.356579925,0.59213132,5
0,0,0,0,42.07220126,44.59869929,-89.59241728,-0.266437764,0.625125909,-0.358688145,5
0,0,0,0,41.57950096,-22.32957254,-22.68174341,0.44469319,0.134083236,-0.578776426,5
1,0,1,1,79.05616851,720.9992313,57.1892807,0.039140643,-0.260724239,0.221583596,2
0,0,0,0,-64.44663865,84.69492159,-23.24514285,-0.397030762,-0.194840531,0.591871294,5
1,1,1,1,-678.7788851,-150.6738185,829.4504635,-0.039142653,0.033669815,0.005472838,1
1,1,1,1,607.1567279,-859.7527858,252.5937945,-0.013783264,-0.027769488,0.041552752,1
0,1,1,1,-842.8545479,194.739463,650.2123257,-0.029941053,0.040950236,-0.011009183,0
1,0,0,1,158.6233189,-37.35337715,49.39613252,0.361310621,-0.597027207,0.235716586,3
0,0,0,0,-41.19927023,98.86141775,-61.03698592,-0.589764888,0.144587331,0.445177558,5
0,1,1,1,-761.0395883,77.87618211,685.3432558,-0.037014985,0.038496033,-0.001481048,0
0,0,0,0,50.84895126,-17.68315399,-36.2190545,0.325700239,0.284826764,-0.610527004,5
0,0,0,0,-15.89825885,90.10801424,-77.22452494,-0.616177449,0.367760502,0.248416947,5
0,0,0,0,53.92205565,12.28893286,-69.37294353,0.003287688,0.535855376,-0.539143063,5
0,0,0,0,-70.68117039,55.72101956,12.08654403,-0.076241957,-0.471895979,0.548137936,5
0,1,1,1,45.46959268,-786.0618208,742.6726071,-0.036496015,-0.000375604,0.036871619,0
1,0,1,1,557.6645506,-878.6811826,-34.5983149,-0.01624907,-0.007726644,0.023975714,2
1,0,1,1,-253.3271259,-600.3070168,-57.67602376,-0.041616663,0.310407815,-0.268791152,2
1,1,1,1,582.4121287,283.9497854,-866.3624591,0.04118771,-0.029170423,-0.012017288,1
0,0,0,0,-31.58528048,-6.985671609,35.48821041,0.489468276,-0.525329832,0.035861556,5
0,1,1,0,13.85071722,-773.0163084,761.7099585,-0.252768153,-0.006113732,0.258881886,4
1,1,1,1,197.8492406,-14.70168179,17.5807466,0.349714782,-0.586067633,0.236352851,1
1,0,1,1,-573.921016,-276.7850257,-51.12220174,-0.041179957,0.370620071,-0.329440114,2
0,1,1,1,-880.8885303,390.5921223,492.3966741,-0.022116028,0.04236964,-0.020253612,0
1,1,1,1,576.2426836,-868.4469149,292.2019697,-0.015654974,-0.026233948,0.041888922,1
1,0,0,1,784.8354345,68.1656893,-20.77161683,-0.222090709,0.067262369,0.15482834,3
1,0,1,1,503.4238571,-887.0389351,-38.1227191,-0.019267941,0.021833814,-0.002565874,2
1,1,1,1,-700.0419931,816.6603756,-116.6206463,0.0072929,0.032512633,-0.039805533,1
1,1,1,1,-738.8733704,362.2677737,377.2579817,-0.124181589,0.057655835,0.066525754,1
0,0,0,0,16.0006687,-26.85234268,7.409284916,0.580194495,-0.175625118,-0.404569377,5
0,1,1,1,-869.1733018,301.2286749,569.9643311,-0.025948887,0.041997487,-0.0160486,0
0,0,0,0,41.7830145,41.65891701,-86.59478346,-0.273463993,0.623563869,-0.350099877,5
0,0,0,0,-58.68515159,25.19425016,30.27686323,0.246581996,-0.584031023,0.337449027,5
1,1,1,1,-549.9762641,-324.1093981,874.0834161,-0.041624176,0.027748828,0.013875348,1
1,0,0,1,-827.9482623,-65.23521185,14.91684608,0.181275208,0.008740218,-0.190015426,3
1,1,1,1,428.4335398,-883.6822788,455.2464756,-0.023313285,-0.018951906,0.042265191,1
0,1,1,0,-4.593368006,666.8481834,-659.6696158,0.38518412,0.019604102,-0.404788223,4
0,1,1,1,-865.140384,585.9627682,281.2019836,-0.011799373,0.041152283,-0.02935291,0
1,0,1,1,846.5071441,-259.9290365,26.33913322,0.027975831,-0.341467128,0.313491296,2
1,0,0,1,-355.8096416,22.28372011,-46.33221958,-0.321836729,0.604671734,-0.282835005,3
0,0,0,0,-65.63776557,37.88224747,24.65852295,0.121437033,-0.559671915,0.438234882,5
0,1,1,0,3.327893931,609.8515655,-610.5826662,0.422537879,0.024156264,-0.446694143,4
0,0,0,0,-66.45774301,39.87107521,23.48907732,0.102810763,-0.553762974,0.450952211,5
1,1,1,1,601.8806142,-870.1187585,268.2547991,-0.013963239,-0.027638679,0.041601918,1
0,0,0,0,54.14206227,11.71873201,-68.78819752,-0.014755856,0.544110216,-0.52935436,5
1,0,1,1,336.1768072,-881.3097734,-46.67688853,-0.027032543,0.103309345,-0.076276802,2
1,0,0,1,-736.9662265,-69.84940193,25.62822167,0.254961323,-0.132934971,-0.122026353,3
1,1,1,1,-181.732442,-674.6643651,856.4701853,-0.038280667,0.0096727,0.028607968,1
1,1,1,1,-724.6259278,799.8417108,-75.21789117,0.005322912,0.033755189,-0.039078101,1
0,0,0,0,2.793264996,84.93923259,-91.05844189,-0.571907657,0.506880119,0.065027538,5
0,0,0,0,35.09886115,51.35371688,-89.60240147,-0.355853249,0.623667037,-0.267813788,5
1,1,1,1,875.501834,-328.6086425,-546.8907412,0.024945598,-0.042171695,0.017226097,1
0,0,0,0,-47.43918043,9.781016637,34.44906388,0.374519145,-0.577101616,0.202582471,5
1,0,0,1,-698.4017812,-12.84187274,-31.63593302,-0.182225911,0.511175494,-0.328949583,3
0,1,1,0,37.84783834,-753.3557624,717.9364313,-0.042354978,0.013351387,0.02900359,4
0,1,1,0,-49.90160935,764.9051165,-712.5231926,0.043307647,-0.01268713,-0.030620517,4
0,1,1,1,665.5422393,-835.9263106,172.3762097,-0.00994505,-0.030667097,0.040612147,0
0,0,0,0,36.0650408,53.393793,-92.49773329,-0.34160413,0.627232152,-0.285628021,5
0,0,0,0,-69.24047631,84.49677189,-18.72688752,-0.329288842,-0.269540217,0.598829059,5
1,0,1,1,741.9219347,14.79386433,40.9380848,0.03649382,-0.373828204,0.337334384,2
1,1,1,1,872.4826818,-412.7095251,-10.96233133,0.021499817,-0.292238154,0.270738338,1
1,0,1,1,-813.9404375,151.1510565,-32.57736877,-0.031750066,0.358672582,-0.326922516,2
0,1,1,0,-69.29865678,477.9692374,-406.2868819,-0.287982607,-0.035527184,0.323509791,4
1,1,1,1,98.68462512,-823.5878418,724.9485065,-0.034690744,-0.003236559,0.037927303,1
0,0,0,0,-28.77980318,-9.294548345,34.99249851,0.504864066,-0.512206806,0.00734274,5
1,0,1,1,751.4550212,-778.9620294,-16.87626086,-0.002038686,-0.134790592,0.136829277,2
1,1,1,1,-398.3178997,-484.087319,882.4029681,-0.042377118,0.020676562,0.021700556,1
1,0,0,1,-99.52012059,39.76800962,-50.06094586,-0.366197335,0.591493327,-0.225295991,3
1,0,1,1,-310.7238348,876.9352699,47.72371816,0.028033862,-0.114621234,0.086587372,2
0,0,0,0,46.05146056,33.48412894,-82.57158347,-0.211350374,0.613889412,-0.402539038,5
1,0,1,1,-79.01757613,-721.0566051,-57.18926267,-0.039150372,0.260734971,-0.221584599,2
0,0,0,0,55.15985675,6.12636105,-64.21530952,0.042268994,0.513471134,-0.555740128,5
0,1,1,1,-345.3898411,-548.0178055,895.5760036,-0.040726432,0.017502373,0.023224059,0
0,0,0,0,-65.95866252,86.09179858,-23.36886869,-0.383136622,-0.211065086,0.594201708,5
0,0,0,0,9.796616407,-27.00494033,13.89295332,0.589858425,-0.238104693,-0.351753732,5
0,0,0,0,-43.89969899,96.06462192,-55.28882096,-0.575670556,0.105540698,0.470129858,5
1,1,1,1,867.3717803,-287.8661313,-579.5079124,0.026424607,-0.041828945,0.015404338,1
0,1,1,0,-39.65593837,784.8646066,-742.6977238,0.144311841,-0.00422957,-0.140082271,4
0,0,0,0,29.28714471,57.55105121,-89.86690447,-0.415281509,0.612290658,-0.197009149,5
0,1,1,1,783.0576118,-746.309778,-34.68060812,-5.86e-05,-0.036631643,0.036690213,0
1,0,1,1,748.4328707,1.818288165,40.29738276,0.036088307,-0.373028705,0.336940398,2
1,0,1,1,-43.98759112,787.2964849,55.45491715,0.036471356,-0.219845274,0.183373918,2
1,0,0,1,803.2435345,28.73838451,21.74406148,0.098622005,-0.421106589,0.322484584,3
1,1,1,1,-882.995539,414.5278172,468.4655198,-0.020977401,0.042397331,-0.021419929,1
0,0,0,0,-63.66306973,88.78410018,-28.35831827,-0.419682819,-0.16639863,0.586081449,5
1,0,0,1,-385.6687288,-97.9898386,-10.07682386,0.334648677,-0.057795449,-0.276853228,3
1,0,0,1,181.6709803,56.69004793,-48.78365407,-0.382003843,0.517034531,-0.135030688,3
0,0,0,0,-68.81301277,75.36910559,-9.436335161,-0.293568824,-0.30612506,0.599693885,5
0,0,0,0,8.072343462,-18.83353378,24.75883082,0.586125314,-0.318222309,-0.267903005,5
1,0,0,1,-751.5842727,-69.45376215,24.26960746,0.245868698,-0.114300775,-0.131567923,3
0,0,0,0,-1.978770168,86.66148045,-88.07086607,-0.588325115,0.476055215,0.1122699,5
0,0,0,0,-48.56653704,98.11226254,-52.9176469,-0.557308109,0.059757537,0.497550572,5
0,0,0,0,-70.58032447,71.36850805,-3.779288886,-0.233453262,-0.359665223,0.593118485,5
0,0,0,0,-68.92260512,47.79953755,17.65299105,0.063635169,-0.537904445,0.474269276,5
0,0,0,0,28.91362224,-26.87838575,-5.472847533,0.53672911,-0.03644931,-0.5002798,5
1,1,1,1,703.8629266,-822.7304497,118.8800482,-0.007023281,-0.03270975,0.039733031,1
1,1,1,1,127.6199344,-821.2130362,693.5908384,-0.034315685,-0.004344469,0.038660154,1
0,1,1,0,45.63458349,59.72638899,-102.650437,0.485732818,0.04190906,-0.527641878,4
0,1,1,0,18.58722195,468.2608572,-484.2346137,0.476606182,0.032052661,-0.508658843,4
1,1,1,1,858.6801668,-619.2669909,-239.4071828,0.010011058,-0.040713876,0.030702819,1
1,0,0,1,291.7332809,-27.4867625,47.64924056,0.337103606,-0.605853531,0.268749925,3
1,1,1,1,360.790888,517.9015317,-878.6946834,0.0422464,-0.018822726,-0.023423674,1
1,1,1,1,-373.3506451,-507.0675464,880.4159279,-0.042336793,0.019504709,0.022832084,1
0,0,0,0,-55.21013545,90.46289771,-38.14104296,-0.500980492,-0.047782572,0.548763063,5
0,1,1,0,25.19318575,-776.3872718,753.5774388,-0.166349529,0.002934948,0.163414581,4
1,0,1,1,627.7556168,-857.8992441,-29.31092896,-0.011858575,-0.048990486,0.060849061,2
1,0,1,1,823.0401051,-688.3118106,-6.228558638,0.006184712,-0.198448878,0.192264166,2
0,0,0,0,11.07939947,-28.53585752,14.26642252,0.58952859,-0.230244233,-0.359284357,5
1,0,0,1,-509.6336889,-69.17717736,39.60284367,0.342145618,-0.341218161,-0.000927457,3
0,1,1,1,744.3795308,-682.6271093,-59.70237492,0.013662939,-0.272106003,0.258443064,0
0,1,1,0,22.95021921,-790.5471625,770.1681427,-0.180863,0.000216373,0.180646627,4
0,1,1,1,882.7491379,-485.8373258,-394.8499434,0.017374441,-0.042112175,0.024737734,0
0,1,1,0,49.41979491,-177.2163333,130.6063991,0.462821116,0.048801269,-0.511622385,4
0,0,0,0,45.82951197,33.27541919,-82.02615164,-0.219833484,0.614899088,-0.395065604,5
0,1,1,1,-206.3557718,-656.867517,865.3893547,-0.037551068,0.010533407,0.027017661,0
0,0,0,0,44.43475364,36.46013246,-83.9300049,-0.238093243,0.61860772,-0.380514477,5
1,1,1,1,884.4278314,-417.0293814,-467.3951996,0.021053979,-0.042415401,0.021361422,1
0,1,1,1,792.3281883,-743.0967338,-47.08342341,0.000928027,-0.037199426,0.036271399,0
0,1,1,1,885.0212894,-476.4596588,-406.4191658,0.018141143,-0.042298424,0.024157281,0
1,0,0,1,-576.0454605,1.541913932,-38.81200907,-0.246695012,0.566525912,-0.3198309,3
0,0,0,0,-32.5833503,-3.031346069,32.15713739,0.487878152,-0.522991407,0.035113255,5
1,1,1,1,-249.4749565,858.5784623,-609.1057696,0.030415771,0.010325084,-0.040740855,1
0,0,0,0,-72.05010294,61.64568809,7.052844648,-0.0877149,-0.46326541,0.550980309,5
1,0,1,1,65.41770688,729.1028145,57.05248523,0.038881783,-0.256424956,0.217543173,2
0,0,0,0,48.78128888,27.31736067,-79.02155493,-0.165345778,0.60238535,-0.437039572,5
1,1,1,1,-731.3759616,267.561855,464.3406084,-0.029421127,0.03448748,-0.005066353,1
1,0,1,1,761.1942108,-776.9547353,-16.01183248,-0.001092165,-0.140482882,0.141575047,2
1,0,0,1,-807.995827,-66.83238931,17.87934199,0.202084259,-0.02931889,-0.172765369,3
1,0,1,1,835.8505473,-219.5483096,28.73260294,0.029442591,-0.348562705,0.319120114,2
1,0,0,1,-156.8019159,-56.19719408,48.78037434,0.382632276,-0.521933057,0.139300781,3
1,1,1,1,505.2993051,-890.1738613,384.8954214,-0.019306915,-0.022896923,0.042203838,1
0,0,0,0,-71.03956126,71.81687863,-3.88534447,-0.225056654,-0.366328199,0.591384853,5
1,0,1,1,-417.1090227,-454.613235,-55.7660932,-0.042353801,0.347182078,-0.304828277,2
0,1,1,1,-269.3673018,-593.0399901,864.4136479,-0.041750642,0.014621293,0.027129349,0
0,1,1,0,56.44285964,-465.3715194,411.6817098,0.336173965,0.027393411,-0.363567376,4
1,0,1,1,266.4282609,589.8566124,57.61380949,0.041725865,-0.313706762,0.271980897,2
1,0,0,1,-317.6147118,25.42399096,-47.15751419,-0.331238276,0.605829196,-0.27459092,3
0,1,1,1,831.8806159,-154.1241393,-675.619153,0.031369359,-0.040401276,0.009031918,0
0,1,1,1,-686.9110592,-136.2268845,825.1514463,-0.038875837,0.034055553,0.004820284,0
0,0,0,0,-60.64538602,86.99356151,-29.23395914,-0.4456392,-0.132013216,0.577652416,5
1,1,1,1,854.786691,-604.2306277,-64.68129851,0.011111752,-0.171130392,0.16001864,1
0,1,1,1,561.9355744,310.8859148,-870.6911377,0.041485955,-0.028206184,-0.013279772,0
1,1,1,1,-506.0064982,-386.4175686,892.5644404,-0.032426603,0.02321093,0.009215673,1
1,0,0,1,597.0103577,0.684122527,37.80825246,0.237406427,-0.55949604,0.322089613,3
1,0,1,1,521.0983023,341.6520421,53.07412024,0.041858938,-0.364271148,0.322412209,2
0,1,1,0,53.60082842,-585.277799,534.1882996,0.190473238,0.03014854,-0.220621779,4
1,1,1,1,867.8213669,-588.5520025,-279.26391,0.01195856,-0.041234392,0.029275832,1
0,1,1,0,20.15244766,448.4456506,-465.8869088,0.481158632,0.032904256,-0.514062888,4
0,1,1,1,-288.4452559,868.1636614,-577.6811569,0.029002118,0.012234187,-0.041236305,0
0,1,1,0,-68.63708923,263.0014111,-192.0112097,-0.403019198,-0.040905997,0.443925195,4
1,0,0,1,-851.7292722,-62.35896902,10.36643818,0.148746701,0.065717286,-0.214463987,3
1,0,0,1,-608.7362399,-64.94907999,11.5745935,0.167517877,0.03727017,-0.204788047,3
0,0,0,0,-71.35436181,64.00207767,4.363764801,-0.151736604,-0.422605032,0.574341636,5
0,0,0,0,-45.21511986,5.449327725,36.79474117,0.389948762,-0.575036149,0.185087386,5
0,0,0,0,-70.416643,72.14031953,-4.715069301,-0.242289998,-0.35218154,0.594471539,5
0,1,1,0,-17.72255389,736.9374306,-716.5557982,0.311578721,0.011574844,-0.323153565,4
0,0,0,0,2.679675048,-23.68403874,17.55758042,0.591132397,-0.29584724,-0.295285157,5
0,1,1,0,-15.75793114,728.0942025,-709.6734213,0.32381797,0.012849298,-0.336667268,4
0,1,1,0,10.05542328,-760.7295091,753.2081661,-0.280009266,-0.008408844,0.28841811,4
1,1,1,1,-806.5201312,715.4417107,91.07627554,-0.002645611,0.037962841,-0.035317229,1
1,1,1,1,251.0941852,-9.410449444,15.36042495,0.339324648,-0.587594244,0.248269596,1
0,1,1,0,55.77584443,-384.9838323,331.9765332,0.387760048,0.026364999,-0.414125047,4
1,0,1,1,-827.6748463,192.2938874,-30.29310926,-0.03039402,0.352874764,-0.322480744,2
0,0,0,0,-27.8553718,94.89004702,-70.16398178,-0.616209943,0.26948201,0.346727932,5
0,0,0,0,-68.25976295,44.55966253,20.71760633,0.046813039,-0.533394729,0.48658169,5
1,0,1,1,-525.4245898,884.2064533,36.73907002,0.01806927,-0.010008389,-0.008060881,2
1,0,1,1,783.7350602,-742.797534,-12.48833058,0.001286869,-0.161960042,0.160673174,2
1,1,1,1,-243.4771827,-614.0523329,857.5272618,-0.041509629,0.013379993,0.028129636,1
1,1,1,1,-861.5723441,260.9956932,600.5744342,-0.027504079,0.041696173,-0.014192093,1
0,0,0,0,-49.00150958,96.61699349,-50.85993522,-0.552482411,0.049463936,0.503018475,5
1,0,1,1,584.1883199,263.4024399,50.69277646,0.041009635,-0.371608853,0.330599218,2
0,0,0,0,-3.239788336,-24.94665841,25.11228475,0.58722476,-0.352896156,-0.234328604,5
1,1,1,1,696.8139265,121.9807679,-818.7947088,0.038612008,-0.034415796,-0.004196212,1
0,1,1,1,-470.1028799,-411.61534,883.7276632,-0.042241082,0.024051224,0.018189858,0
0,1,1,1,853.1353896,-222.0779303,-628.9191085,0.029038286,-0.041290963,0.012252677,0
1,0,1,1,853.5610826,-288.2099491,24.70470042,0.027074437,-0.336385938,0.309311501,2
0,1,1,0,56.90954601,-366.3178806,311.9729227,0.342776315,0.038724325,-0.38150064,4
0,1,1,1,-754.2351841,775.5065399,-19.16320324,0.002681182,0.035283709,-0.03796489,0
0,1,1,1,155.6888468,-830.3279029,676.6394437,-0.033510454,-0.005680538,0.039190992,0
1,0,0,1,-460.8425898,9.326418655,-41.99679767,-0.274649054,0.586686943,-0.312037889,3
0,1,1,0,56.41849601,-480.9648594,427.2942203,0.322317424,0.030412678,-0.352730102,4
0,0,0,0,41.39117998,-28.70326474,-9.196037153,0.536152444,-0.026076065,-0.510076379,5
0,0,0,0,-27.54223283,93.65158878,-69.12065079,-0.615711945,0.268749651,0.346962293,5
0,1,1,0,53.2744314,-593.2436085,542.4779215,0.183125125,0.029677301,-0.212802426,4
1,0,1,1,-119.8025178,-695.6866569,-57.51486782,-0.039868756,0.27324267,-0.233373915,2
1,1,1,1,100.0939215,-810.5471063,710.4509214,-0.03507977,-0.003019069,0.038098839,1
1,0,0,1,33.51927212,49.571088,-49.79479218,-0.380157026,0.560090972,-0.179933946,3
1,0,1,1,858.1907005,-590.1424664,2.834504176,0.012618636,-0.246047971,0.233429335,2
0,1,1,1,721.0445421,-810.8085753,91.91412953,-0.00564256,-0.033574133,0.039216693,0
0,1,1,1,878.617367,-351.7678026,-524.7898741,0.023755015,-0.042214523,0.018459508,0
0,0,0,0,-53.04738715,96.91581682,-47.23840775,-0.529601379,0.002668553,0.526932826,5
1,0,0,1,-797.5936062,-27.71854888,-22.44746511,-0.104413369,0.427897867,-0.323484498,3
0,1,1,0,53.41030202,-623.6926802,572.989917,0.199249492,0.027116927,-0.226366419,4
0,0,0,0,54.34823273,4.994333158,-62.76072569,0.106093833,0.475213945,-0.581307777,5
