Tipster,Track,Horse,Bet Type,Odds,TipsterActive,Result
4,104,5674,0,10.0,False,1
22,16,8172,1,7.0,True,1
8,77,6559,1,3.25,True,1
10,86,3397,0,13.0,False,1
3,77,1082,1,5.0,False,0
17,109,13677,1,3.5,True,1
14,80,12895,1,17.0,True,0
8,0,12021,1,2.88,True,1
14,92,11651,1,26.0,True,0
14,59,7587,1,6.5,True,1
0,17,15524,0,10.0,True,1
28,33,15314,1,6.0,True,0
28,11,13376,1,9.0,True,0
8,111,2925,1,2.5,True,1
22,19,1055,1,3.0,True,1
28,95,9748,1,7.5,True,0
0,62,6815,0,41.0,True,1
21,114,1564,1,5.0,False,1
8,82,7573,1,11.0,True,0
8,51,14152,1,4.5,True,1
1,43,157,0,21.0,True,0
0,41,2303,0,9.0,True,1
0,79,1278,1,3.25,True,1
29,54,9266,0,11.0,False,1
8,2,5160,1,4.0,True,1
1,90,5160,1,5.0,True,0
18,114,7430,0,19.0,False,1
28,85,6744,1,12.0,True,0
29,82,6594,0,17.0,False,0
22,6,6444,1,4.0,True,0
1,114,13393,1,10.0,True,1
3,59,6204,1,2.5,False,1
28,24,8715,1,6.0,True,1
3,12,14019,1,1.67,False,1
8,48,10001,1,6.0,True,0
13,114,9694,1,3.5,True,1
22,62,958,1,11.0,True,1
27,10,1390,1,7.5,False,0
3,62,12249,1,3.5,False,1
0,99,7937,0,2.5,True,1
18,33,14661,1,7.4,False,0
24,0,14728,1,10.0,True,0
28,62,14266,1,8.0,True,0
16,42,12704,1,15.0,False,1
27,41,11669,1,3.75,False,1
4,62,4891,0,21.0,False,0
0,67,12753,0,11.0,True,1
19,110,3646,1,9.0,True,1
27,111,9816,1,8.0,False,1
16,12,3854,1,4.5,False,1
16,7,764,1,7.0,False,0
24,2,13482,1,12.0,True,0
28,54,3541,1,5.5,True,0
25,10,2752,0,5.5,True,1
7,92,6590,0,21.0,True,0
1,13,10515,0,101.0,True,0
22,10,10156,1,2.9,True,1
17,0,9994,0,67.0,True,0
0,76,7650,0,9.0,True,1
1,42,7845,1,4.0,True,0
27,104,1475,1,13.0,False,0
25,76,1858,0,8.0,True,1
21,111,4497,1,8.0,False,1
14,83,4755,1,11.0,True,1
24,54,5409,1,13.0,True,0
8,16,2844,1,8.0,True,1
16,33,4234,1,4.0,False,1
28,92,12061,1,6.5,True,1
4,2,4473,1,5.5,False,1
5,35,9320,0,15.0,False,1
8,92,10014,1,3.75,True,1
0,30,10190,1,3.5,True,1
7,16,8399,0,15.0,True,1
5,65,2568,1,5.5,False,0
28,51,14794,1,4.33,True,0
8,17,8918,1,4.5,True,0
0,54,11878,1,6.5,True,0
8,69,5268,1,6.0,True,1
8,83,7370,1,7.0,True,0
10,92,1750,0,8.0,False,1
3,65,15021,1,2.75,False,1
25,72,4779,1,15.0,True,0
28,41,9082,1,10.0,True,1
3,76,9410,1,1.4,False,1
28,26,8167,1,15.0,True,0
4,96,921,0,34.0,False,0
24,72,12334,1,15.0,True,1
3,110,11830,1,7.0,False,0
8,74,8232,1,3.0,True,0
16,72,2074,1,6.0,False,1
4,16,4301,0,10.0,False,0
1,26,7918,1,5.5,True,0
18,74,7614,0,9.0,False,1
20,16,9053,1,4.5,True,1
28,0,4622,1,13.0,True,0
17,13,562,0,15.0,True,1
7,80,12315,1,10.0,True,1
1,95,4487,0,26.0,True,0
0,114,14331,0,6.0,True,1
29,4,1452,1,11.0,False,0
14,62,14344,1,4.5,True,0
8,111,5963,1,6.0,True,0
3,54,9266,1,3.0,False,1
28,17,2073,1,13.0,True,1
0,10,11787,1,3.75,True,1
30,10,7530,1,5.5,False,0
26,4,1120,1,20.0,True,1
28,73,15282,1,13.0,True,0
3,61,7952,1,2.5,False,1
7,54,5409,1,21.0,True,1
1,54,11944,1,8.4,True,1
15,76,3215,0,13.0,True,0
4,30,8104,0,15.0,False,0
28,30,7162,1,8.0,True,1
28,18,8033,1,10.0,True,0
3,54,14539,1,6.0,False,1
7,110,9621,1,34.0,True,0
0,73,11037,1,3.75,True,0
22,111,6982,1,3.5,True,1
23,112,287,1,8.5,True,0
7,92,11844,0,17.0,True,1
22,14,5519,1,3.25,True,1
7,39,800,1,5.0,True,1
8,74,3649,1,6.0,True,0
28,111,6870,1,7.0,True,1
29,72,15703,1,21.0,False,0
28,18,3611,1,6.5,True,1
8,73,12758,1,5.0,True,0
25,92,12141,0,15.0,True,1
1,73,9183,1,3.8,True,1
8,37,14358,1,2.75,True,1
7,26,12319,1,33.0,True,0
8,111,890,1,7.0,True,0
3,2,2524,1,3.3,False,1
22,62,14438,1,4.5,True,0
5,65,12856,1,2.1,False,1
29,77,15012,1,8.5,False,1
24,43,8394,1,8.0,True,0
22,62,753,1,3.5,True,1
0,92,14979,1,2.75,True,1
16,74,4204,1,6.5,False,0
3,104,7310,1,1.83,False,1
8,7,5167,1,4.0,True,1
20,74,4160,1,4.5,True,1
1,110,13392,1,8.0,True,0
1,16,14676,1,11.0,True,0
5,111,5266,0,13.0,False,0
25,10,11218,1,11.0,True,1
12,74,11033,1,21.0,False,0
4,10,14555,1,2.63,False,1
3,62,13361,1,2.82,False,1
20,4,350,1,7.8,True,0
28,113,4537,1,9.0,True,1
8,47,4478,1,3.5,True,0
9,74,6973,0,26.0,False,0
19,113,8353,1,12.0,True,1
1,83,3585,1,2.25,True,0
28,92,9160,1,13.0,True,1
8,96,5692,1,6.0,True,0
19,114,442,1,11.0,True,0
11,99,10718,1,9.0,True,0
9,60,1698,1,3.5,False,1
28,74,1709,1,8.5,True,1
19,62,1668,1,21.0,True,0
4,85,3771,0,11.0,False,1
1,47,4679,1,4.5,True,0
1,62,1284,1,4.5,True,1
22,111,13736,1,4.5,True,1
28,109,12392,1,17.0,True,0
28,111,10955,1,17.0,True,0
1,62,12225,0,81.0,True,0
26,11,13376,1,20.0,True,1
12,47,2481,1,11.0,False,0
25,62,15278,1,13.0,True,0
15,62,12147,0,5.5,True,1
28,101,6575,1,7.5,True,0
21,89,1730,1,4.5,False,0
8,86,10778,1,5.5,True,1
14,74,10798,1,11.0,True,1
19,85,13275,1,3.75,True,1
0,37,8254,1,2.0,True,1
28,18,13777,1,8.0,True,0
16,16,35,1,13.0,False,1
4,36,2020,0,8.0,False,0
28,111,2282,1,8.0,True,1
2,111,12544,0,12.0,True,0
27,114,7541,1,41.0,False,0
3,54,11880,1,13.0,False,1
3,54,14853,1,1.72,False,1
1,33,7822,1,4.0,True,1
17,72,13331,0,10.0,True,0
15,86,13042,0,9.0,True,1
14,86,14066,1,5.5,True,1
17,112,10971,0,15.0,True,0
28,62,14399,1,7.0,True,0
6,72,9175,0,67.0,True,0
22,111,5329,1,5.5,True,1
8,62,6642,1,3.75,True,1
26,112,13951,1,10.0,True,0
21,51,2499,1,6.0,False,1
7,110,9316,0,34.0,True,0
1,34,13828,1,4.33,True,1
24,69,7030,1,11.0,True,0
1,54,13497,1,4.5,True,0
10,26,2794,0,8.5,False,1
27,24,10105,1,10.0,False,1
16,49,13862,1,9.0,False,0
25,4,2186,0,11.0,True,1
28,74,5330,1,6.0,True,0
21,19,15687,1,11.0,False,0
8,47,7684,1,3.75,True,0
19,74,8335,1,34.0,True,0
22,93,13200,1,3.75,True,1
17,77,14209,0,15.0,True,1
10,14,921,0,9.0,False,1
0,96,5507,1,8.0,True,0
8,110,7652,1,5.5,True,1
28,70,15112,1,8.0,True,0
14,25,6957,0,18.0,True,1
14,16,12474,0,7.5,True,1
8,34,3944,1,6.0,True,1
29,53,14437,1,5.5,False,1
22,26,5871,1,3.0,True,1
17,65,6559,0,7.5,True,1
4,10,3716,0,21.0,False,0
20,42,1627,1,4.6,True,1
22,2,11159,1,3.0,True,1
0,30,438,0,6.5,True,1
21,59,11515,1,4.15,False,1
0,27,3050,1,1.9,True,1
4,111,1058,0,21.0,False,1
8,12,45,1,3.75,True,1
28,113,11803,1,6.5,True,1
8,26,11722,1,8.0,True,0
12,4,8501,1,7.5,False,0
30,48,4608,1,4.33,False,1
22,74,2653,1,3.5,True,0
25,12,710,1,9.0,True,0
22,73,10752,1,2.0,True,1
28,62,11413,1,8.0,True,0
16,114,14624,1,11.0,False,0
28,92,1936,1,7.5,True,1
0,66,5612,0,12.0,True,1
6,2,4179,0,15.0,True,0
16,47,10214,1,6.5,False,0
28,33,7041,1,6.0,True,1
6,54,3085,1,6.0,True,1
28,34,10224,1,10.0,True,1
8,72,14193,1,5.0,True,1
28,62,703,1,17.0,True,0
5,72,4572,1,3.25,False,1
8,12,13732,1,2.75,True,1
3,86,1391,1,4.33,False,0
3,54,8316,1,2.1,False,0
11,82,6209,1,15.0,True,0
0,18,6601,1,6.0,True,0
6,2,9760,1,21.0,True,0
12,12,10777,1,15.0,False,0
24,42,1296,1,13.0,True,0
6,39,2020,1,10.0,True,1
30,59,11116,1,4.5,False,1
7,16,1124,0,17.0,True,1
16,74,4757,0,13.0,False,0
25,14,12322,1,7.0,True,0
30,42,6985,0,13.0,False,0
24,2,10184,1,17.0,True,0
24,33,12244,1,7.5,True,0
10,19,5329,0,15.0,False,0
16,48,475,1,6.0,False,0
20,2,5014,1,7.0,True,0
8,39,10250,1,3.25,True,0
1,73,14599,1,11.0,True,1
22,114,7023,1,3.0,True,0
5,111,7835,1,6.5,False,1
15,109,10884,1,2.63,True,0
3,69,4236,1,3.0,False,1
8,74,9812,1,11.0,True,0
28,65,8852,1,15.0,True,1
29,92,13793,0,6.5,False,1
3,54,11042,1,1.73,False,1
28,26,10908,1,13.0,True,1
28,33,12457,1,6.0,True,0
30,2,8332,0,17.0,False,0
28,21,9800,1,8.0,True,0
17,65,13204,1,1.8,True,1
29,66,7439,1,5.0,False,0
14,111,4403,1,6.5,True,1
14,47,1306,0,19.0,True,1
4,30,6032,0,15.0,False,1
8,83,13579,1,4.0,True,1
16,111,15370,1,6.4,False,0
4,2,12150,1,4.0,False,1
28,62,204,1,6.0,True,1
22,18,8057,0,8.0,True,1
4,111,7563,1,4.5,False,0
17,112,12404,0,15.0,True,0
20,47,6668,1,4.6,True,1
22,16,204,1,2.63,True,1
3,54,1608,1,2.88,False,0
22,10,3130,0,11.0,True,0
3,54,7121,1,3.0,False,0
4,12,45,1,3.75,False,0
21,79,4594,0,26.0,False,0
12,4,15601,1,7.5,False,0
29,94,12359,1,8.0,False,0
22,14,2455,1,3.75,True,1
14,72,6534,1,10.0,True,1
5,109,10884,1,2.38,False,0
17,112,9165,1,2.88,True,1
21,89,15223,1,5.5,False,1
16,86,11438,1,5.0,False,1
8,85,12048,1,2.5,True,1
17,112,11425,1,2.1,True,1
8,101,14726,1,3.25,True,1
1,48,13872,0,17.0,True,1
28,12,9988,1,17.0,True,0
22,16,1682,1,4.5,True,1
7,62,2697,0,34.0,True,1
21,92,2489,1,5.0,False,0
0,70,15647,0,8.0,True,1
20,111,2140,1,4.8,True,0
23,69,9446,1,17.0,True,0
4,4,7772,0,11.0,False,1
26,18,4841,1,8.4,True,1
27,2,5675,1,21.0,False,0
7,111,12694,1,17.0,True,0
1,2,1564,1,7.0,True,0
0,41,5870,0,17.0,True,0
8,114,8319,1,3.75,True,1
7,92,13615,0,17.0,True,1
28,86,6828,1,8.0,True,0
22,62,3859,1,3.25,True,1
8,94,4250,1,5.5,True,1
28,4,12389,0,21.0,True,0
24,69,9695,1,11.0,True,0
22,74,1063,0,11.0,True,1
3,19,4428,1,2.75,False,1
2,59,13373,1,3.25,True,0
28,92,14828,1,17.0,True,1
9,17,8065,1,8.0,False,0
22,110,2185,1,3.0,True,0
7,72,11331,1,28.0,True,0
6,74,5762,1,9.0,True,0
12,80,3850,1,9.0,False,1
12,95,5107,1,9.0,False,1
2,48,5318,1,6.0,True,0
16,101,12777,1,13.0,False,1
1,114,2213,1,10.0,True,0
28,5,15412,1,17.0,True,1
21,4,7903,1,8.0,False,0
18,48,119,1,7.0,False,0
1,74,5376,1,5.0,True,0
0,2,11518,0,10.0,True,1
13,0,7671,0,5.5,True,1
8,62,14690,1,7.0,True,0
4,4,1560,0,21.0,False,0
22,4,6960,0,10.0,True,1
29,54,1818,1,5.0,False,1
23,2,11501,1,13.0,True,0
4,2,365,0,13.0,False,1
17,65,499,0,11.0,True,1
28,54,10808,1,11.0,True,0
22,93,13789,1,4.33,True,0
9,85,1780,1,3.0,False,1
9,54,14710,0,11.0,False,1
8,54,695,1,6.0,True,0
8,49,4116,1,4.5,True,0
16,96,4560,1,15.0,False,1
26,19,60,1,2.75,True,0
12,54,11165,1,8.0,False,0
25,48,6076,1,26.0,True,0
22,16,10732,1,5.5,True,0
0,67,10095,0,11.0,True,1
22,62,8725,1,4.5,True,0
24,48,12350,1,6.5,True,0
16,54,11562,1,6.0,False,0
4,95,15090,1,6.0,False,1
3,62,3379,1,2.2,False,1
28,72,9486,1,6.0,True,1
4,80,5582,0,13.0,False,1
20,113,9605,1,4.6,True,1
8,36,8811,1,5.0,True,1
8,49,2901,1,6.0,True,1
15,18,1623,1,5.5,True,1
3,54,4327,1,2.5,False,1
16,101,2754,1,7.0,False,1
24,74,7318,1,11.0,True,0
28,21,6922,1,15.0,True,1
21,79,1836,1,4.0,False,1
14,2,7004,1,8.0,True,1
28,86,7052,1,8.0,True,1
28,94,6446,1,10.0,True,0
8,83,4557,1,7.0,True,1
3,59,8781,1,4.0,False,0
24,2,4129,1,12.0,True,1
8,18,10353,1,2.75,True,1
2,114,14626,1,36.0,True,0
7,69,8201,0,12.0,True,1
1,74,6688,1,6.0,True,0
22,39,15512,1,3.0,True,0
29,2,15180,0,13.0,False,0
17,69,14528,1,3.75,True,0
7,111,2914,1,13.0,True,0
3,37,8917,1,2.2,False,1
4,2,1048,1,3.0,False,0
9,12,9363,1,5.0,False,0
28,62,4627,1,7.5,True,0
1,74,465,1,15.0,True,0
7,62,13271,0,21.0,True,0
28,14,9999,0,21.0,True,0
8,92,5201,1,2.25,True,1
25,62,6851,1,8.0,True,1
28,62,13511,1,7.0,True,1
10,39,12739,0,6.0,False,1
0,56,13552,0,5.5,True,0
17,112,6575,1,2.75,True,0
3,72,114,1,8.0,False,0
12,11,14559,1,12.0,False,0
22,93,9907,1,5.0,True,0
23,110,10902,1,15.0,True,1
8,79,13785,1,3.75,True,1
8,54,483,1,3.25,True,1
29,36,930,1,3.25,False,0
8,79,9853,1,4.0,True,1
8,54,13102,1,17.0,True,0
28,16,1492,1,15.0,True,0
21,4,3736,1,7.0,False,1
3,48,2184,1,5.5,False,1
3,26,4891,1,2.75,False,0
3,92,7898,1,2.75,False,1
8,18,13813,1,6.0,True,1
28,37,5667,1,6.0,True,0
8,12,11924,1,5.0,True,1
4,17,7206,0,11.0,False,1
1,74,4273,1,15.0,True,0
17,12,1276,0,23.0,True,0
3,79,589,1,6.5,False,1
4,14,5562,0,13.0,False,1
7,107,12252,0,51.0,True,0
28,18,4682,1,6.5,True,1
8,86,11854,1,4.5,True,0
8,73,8038,1,2.88,True,1
22,110,7801,0,7.0,True,1
16,19,14522,1,12.0,False,1
3,107,13435,1,5.5,False,1
7,48,14487,0,13.0,True,1
28,86,11192,1,17.0,True,0
7,2,1332,1,6.5,True,0
3,69,9500,1,3.75,False,1
28,94,3042,1,9.0,True,1
29,4,3209,1,8.0,False,1
3,47,5969,1,2.88,False,1
29,89,3182,1,7.0,False,0
8,13,7564,1,8.0,True,0
28,92,9895,1,6.5,True,0
1,66,13871,1,9.0,True,1
30,34,2598,1,8.0,False,1
25,54,12045,0,26.0,True,1
18,17,12796,0,34.0,False,0
22,18,8988,1,4.33,True,0
1,111,515,1,4.5,True,0
30,74,12243,1,2.5,False,0
16,2,12417,1,8.5,False,0
29,54,13727,0,15.0,False,0
14,70,13462,1,11.0,True,1
22,14,1079,1,3.75,True,1
28,14,8913,1,8.5,True,0
0,110,4083,0,6.0,True,0
28,26,2746,1,8.0,True,1
14,96,15605,0,11.0,True,0
1,41,3582,1,41.0,True,0
14,41,11242,0,34.0,True,1
8,26,1116,1,3.5,True,1
8,101,2198,1,3.0,True,0
29,89,6404,1,6.0,False,1
17,81,9969,0,11.0,True,1
14,85,15760,0,7.5,True,1
0,2,8622,0,21.0,True,1
17,86,3874,0,17.0,True,0
13,92,15753,0,17.0,True,0
8,62,10620,1,8.0,True,0
12,92,10791,1,10.0,False,0
24,42,11331,1,15.0,True,1
28,48,9512,1,11.0,True,0
3,26,455,1,5.5,False,1
0,106,3120,1,3.75,True,1
29,54,377,0,13.0,False,0
21,92,12898,1,6.0,False,1
28,111,10405,0,26.0,True,0
28,79,352,1,15.0,True,0
18,26,3382,1,5.5,False,0
28,73,1633,1,6.0,True,1
8,33,769,0,15.0,True,1
28,37,2910,1,13.0,True,0
12,12,12175,1,3.5,False,1
3,0,14697,1,3.0,False,0
4,62,2450,0,9.0,False,0
23,83,2042,0,13.0,True,1
29,73,9211,0,21.0,False,1
21,76,12319,1,10.0,False,0
12,83,12347,1,26.0,False,0
8,95,2433,1,4.0,True,1
0,106,6165,1,5.0,True,1
1,26,12412,1,6.0,True,0
20,74,4900,1,5.5,True,1
2,83,7454,1,3.25,True,1
16,73,3946,1,9.0,False,0
3,34,1705,1,1.5,False,1
1,48,10770,1,6.0,True,1
1,111,7153,1,15.0,True,0
8,16,11794,1,2.37,True,1
4,86,15068,1,3.25,False,1
28,111,4490,1,17.0,True,0
27,114,5544,1,11.0,False,0
22,112,5807,1,4.5,True,1
17,75,8839,0,17.0,True,0
16,54,5453,1,7.0,False,0
24,74,7960,1,10.0,True,0
28,110,5324,1,6.5,True,0
8,109,1266,1,3.25,True,1
8,74,10183,1,6.5,True,1
3,62,4471,1,2.25,False,1
3,18,11444,1,5.5,False,0
19,54,1858,1,15.0,True,1
19,111,10280,1,15.0,True,0
6,86,2308,1,41.0,True,0
9,0,4965,0,21.0,False,0
3,47,4832,1,4.5,False,1
30,54,5541,1,3.5,False,0
21,17,12396,1,8.0,False,0
11,2,12038,0,19.0,True,1
28,112,10287,1,7.5,True,1
14,51,10552,1,5.0,True,1
27,26,12870,1,8.0,False,1
28,19,13374,1,6.0,True,1
22,59,2987,1,2.75,True,1
26,33,12474,1,11.0,True,0
28,0,7176,1,17.0,True,1
16,53,8790,1,10.0,False,1
1,26,590,1,26.0,True,0
18,54,1176,0,15.0,False,0
7,19,7771,1,17.0,True,0
28,47,11795,1,15.0,True,0
13,111,1369,1,4.5,True,1
19,114,124,0,71.0,True,0
20,74,5139,1,6.4,True,1
7,62,4398,0,11.0,True,1
4,47,2759,1,6.5,False,0
22,86,5909,1,5.0,True,0
22,74,4812,1,2.25,True,1
3,11,15075,1,4.5,False,0
8,48,14857,1,4.33,True,1
24,41,9082,1,9.0,True,1
3,42,12205,1,9.0,False,0
4,14,10656,1,6.0,False,0
1,34,12134,0,101.0,True,1
23,4,10673,0,13.0,True,1
21,73,14624,1,8.0,False,0
28,76,9661,1,9.0,True,1
29,42,15679,1,6.5,False,0
21,72,1842,1,12.0,False,0
28,112,8050,1,17.0,True,0
28,48,9173,1,11.0,True,1
22,82,3519,1,2.75,True,1
19,69,860,1,21.0,True,0
6,111,6600,0,8.0,True,1
8,101,7760,1,3.25,True,1
27,77,668,1,5.5,False,1
15,69,953,1,3.25,True,1
22,62,11215,1,3.5,True,1
8,4,13447,1,3.75,True,0
4,73,1847,0,26.0,False,1
8,49,7230,1,2.37,True,1
25,83,15474,1,19.0,True,0
6,18,9304,0,10.0,True,1
23,11,11268,1,4.5,True,0
8,79,9873,1,4.0,True,1
8,54,13276,1,7.5,True,0
3,72,8680,1,2.63,False,1
20,86,1088,1,7.0,True,1
21,92,13215,1,8.0,False,0
21,109,9349,1,26.0,False,0
14,2,11995,1,8.0,True,1
0,67,11042,0,6.5,True,1
21,62,10607,1,5.0,False,0
28,95,10711,1,13.0,True,0
8,43,894,1,5.0,True,1
24,35,7520,1,3.25,True,1
16,54,12692,1,4.0,False,1
7,74,9351,0,15.0,True,1
8,107,5788,1,5.0,True,1
28,85,12976,1,8.0,True,0
21,72,2268,1,8.0,False,0
29,14,15462,1,6.0,False,1
21,26,7016,1,8.5,False,0
1,24,4534,1,26.0,True,0
3,92,10902,1,4.0,False,1
14,2,11258,0,15.0,True,1
14,42,14092,1,111.0,True,0
25,26,8595,0,15.0,True,0
28,74,1330,1,6.0,True,1
1,76,196,1,17.0,True,1
27,47,3364,1,8.5,False,0
3,62,15146,1,5.0,False,1
21,48,14388,1,6.5,False,0
25,26,3103,0,13.0,True,1
19,18,3839,1,17.0,True,0
18,42,3365,0,7.0,False,0
1,16,8988,0,21.0,True,1
3,17,15570,1,3.0,False,1
22,93,10867,1,3.25,True,1
16,69,9824,1,9.0,False,1
21,75,758,1,5.0,False,0
21,87,12105,1,4.5,False,0
4,92,2936,0,12.0,False,1
17,26,5729,0,9.0,True,1
8,59,9981,1,5.5,True,0
1,10,846,1,8.0,True,0
26,85,7072,1,20.0,True,0
29,89,11045,1,4.0,False,0
7,72,2947,0,26.0,True,1
4,26,9801,1,7.0,False,0
4,114,3397,1,5.5,False,0
4,42,13835,0,13.0,False,1
26,110,7440,1,25.0,True,0
14,111,6147,0,15.0,True,1
28,62,1632,1,7.0,True,1
24,62,12906,1,6.0,True,1
22,4,11927,0,8.0,True,1
4,86,6680,0,13.0,False,1
3,111,15083,1,2.0,False,1
1,19,5907,1,4.33,True,0
29,69,9231,1,4.5,False,0
14,26,13415,0,15.0,True,0
22,75,4198,1,3.75,True,0
8,60,9950,1,2.87,True,1
24,2,14729,1,5.5,True,1
19,62,9459,1,11.0,True,0
3,72,11633,1,4.5,False,1
22,54,3905,1,3.25,True,1
3,75,10733,1,4.0,False,1
3,17,15060,1,2.0,False,1
21,60,12597,1,8.0,False,0
17,95,14880,0,9.0,True,1
22,14,7837,1,2.25,True,0
18,54,3905,1,3.5,False,0
28,0,10748,1,5.0,True,0
20,85,15695,1,4.6,True,0
4,72,14381,0,26.0,False,0
8,4,12188,1,4.5,True,0
3,51,13277,1,6.0,False,0
3,54,14175,1,2.0,False,1
4,104,9352,0,10.0,False,1
28,94,1214,1,10.0,True,0
3,25,3627,1,2.0,False,1
8,10,10751,1,3.5,True,1
22,76,12483,1,4.0,True,1
28,107,11194,1,15.0,True,1
14,94,15486,0,10.0,True,1
28,30,2214,1,6.0,True,0
12,48,6650,1,21.0,False,0
11,17,6157,0,21.0,True,1
4,42,5669,0,17.0,False,0
29,62,2762,1,6.0,False,1
7,62,15616,0,34.0,True,1
8,21,2967,1,3.0,True,1
22,73,3704,1,4.0,True,1
19,85,6884,1,42.0,True,0
29,104,2442,1,7.0,False,1
28,111,13131,1,7.0,True,0
5,59,12716,0,17.0,False,1
6,34,8994,1,7.0,True,0
8,92,509,1,4.0,True,1
15,48,10870,1,7.0,True,1
21,62,6123,1,8.0,False,0
16,107,12250,1,4.5,False,1
28,62,11689,1,6.0,True,0
8,74,3405,1,4.5,True,1
10,18,7203,1,6.5,False,0
16,59,6199,1,6.5,False,0
3,54,3963,1,2.2,False,0
28,59,7990,1,6.5,True,1
8,62,13168,1,4.0,True,1
3,54,10090,1,1.72,False,1
29,96,764,1,5.5,False,0
20,74,15748,1,5.1,True,0
18,106,10122,0,8.0,False,1
27,12,6543,1,17.0,False,0
28,72,223,1,6.0,True,1
12,111,2834,1,9.0,False,1
14,74,9048,0,41.0,True,0
28,0,11261,0,26.0,True,1
9,24,214,1,5.0,False,1
7,66,13544,1,10.0,True,0
8,111,10007,1,3.75,True,0
7,76,9998,0,21.0,True,0
8,51,12573,1,5.5,True,0
30,4,579,1,4.5,False,0
2,33,2570,1,14.0,True,1
5,66,12674,1,5.5,False,0
14,16,12081,1,3.75,True,1
30,6,11695,1,2.63,False,1
19,53,11747,1,19.0,True,0
0,66,14461,1,3.25,True,0
4,73,5274,0,17.0,False,0
8,37,14255,1,7.5,True,0
4,62,4304,0,15.0,False,1
22,11,6082,1,3.75,True,1
22,69,6548,0,7.0,True,1
22,49,2129,0,6.0,True,1
4,36,8305,0,8.0,False,1
3,66,1731,1,4.5,False,0
12,114,12286,1,7.0,False,1
23,48,13407,0,9.0,True,0
5,26,13041,1,3.0,False,1
26,56,15096,1,5.0,True,0
30,59,14186,1,5.5,False,1
1,74,15072,1,15.0,True,1
17,54,9991,1,1.36,True,1
6,86,11124,0,21.0,True,1
17,39,4985,0,17.0,True,1
7,2,5297,1,7.5,True,1
14,43,146,0,6.0,True,1
30,24,14349,1,3.25,False,1
21,2,3135,1,7.5,False,0
28,16,3214,1,6.0,True,0
18,64,15188,0,8.0,False,1
17,69,14972,1,2.62,True,1
28,19,5261,1,10.0,True,0
0,61,712,0,6.0,True,1
6,79,4448,0,15.0,True,1
14,23,13652,0,9.0,True,0
1,17,1105,0,21.0,True,0
8,82,2133,1,2.25,True,1
16,92,2478,1,3.0,False,1
18,2,4038,0,9.0,False,1
20,112,4614,1,5.1,True,1
28,80,2788,1,6.0,True,1
14,87,9980,1,17.0,True,0
13,0,13261,0,9.0,True,1
0,67,5073,0,15.0,True,0
27,16,4178,1,21.0,False,0
28,110,290,1,15.0,True,0
14,54,13928,1,7.0,True,1
1,72,8710,1,5.0,True,0
3,110,10415,1,3.25,False,0
1,92,12232,1,4.33,True,1
4,86,5620,1,1.4,False,1
28,42,12925,1,7.0,True,0
1,4,14642,1,4.0,True,1
7,111,7039,0,17.0,True,1
8,92,3728,1,2.87,True,0
3,89,1558,1,5.0,False,1
21,17,985,0,15.0,False,1
21,25,2277,1,10.0,False,0
3,62,230,1,5.5,False,1
3,92,3322,1,4.5,False,0
7,54,13315,1,9.0,True,1
6,51,10834,0,11.0,True,1
28,74,11510,1,6.5,True,1
19,106,6583,1,15.0,True,1
21,72,3148,1,4.5,False,1
22,14,9184,1,1.8,True,1
28,113,12668,1,13.0,True,1
28,53,13502,1,9.0,True,0
14,47,1118,0,17.0,True,0
1,26,11181,1,5.5,True,1
14,80,11952,0,8.0,True,1
29,34,1491,1,5.5,False,0
30,111,5028,1,5.0,False,0
6,101,5410,0,26.0,True,1
28,86,1330,1,6.0,True,1
23,2,6008,1,6.0,True,0
16,62,8190,1,6.5,False,0
8,74,9656,1,4.5,True,1
28,95,1204,1,6.0,True,1
18,2,14837,0,10.0,False,0
19,48,13545,1,13.0,True,0
28,82,10793,1,8.0,True,0
6,16,8221,0,21.0,True,1
26,114,14435,1,14.0,True,0
28,82,2055,1,15.0,True,0
20,4,1054,1,6.2,True,0
30,110,11069,0,9.0,False,1
7,57,14079,0,14.0,True,0
9,92,11849,1,5.0,False,1
3,39,14533,1,4.0,False,0
24,2,14900,1,21.0,True,0
29,54,10162,1,12.0,False,0
9,110,3365,0,8.0,False,1
7,85,8640,0,26.0,True,1
24,64,12989,1,21.0,True,0
1,113,8516,1,34.0,True,0
0,41,8118,0,34.0,True,1
7,26,11290,0,21.0,True,1
22,54,10957,1,6.0,True,1
6,18,3075,1,17.0,True,1
27,69,11176,1,13.0,False,0
3,42,5667,1,7.5,False,0
3,77,7331,1,4.0,False,0
14,26,4720,0,15.0,True,0
8,62,7986,1,3.0,True,1
4,16,9201,1,7.5,False,1
28,39,13351,1,9.0,True,1
27,54,5158,1,34.0,False,0
3,14,3393,1,3.25,False,1
22,0,3659,1,2.1,True,1
1,74,3127,1,1.91,True,1
13,113,15368,1,11.0,True,0
15,26,9696,1,6.0,True,0
22,107,6351,1,2.2,True,1
16,82,15732,1,6.0,False,1
14,26,3333,1,15.0,True,0
9,54,12941,1,7.0,False,0
16,114,4795,1,6.0,False,0
22,114,12038,1,3.5,True,1
26,33,6223,1,8.0,True,1
17,2,13331,0,13.0,True,1
8,92,1927,1,2.5,True,1
1,114,8216,1,3.25,True,0
8,69,333,1,4.33,True,1
29,48,10400,1,6.0,False,0
8,110,9982,1,9.0,True,0
7,72,1049,1,15.0,True,1
