energy,hour,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear
1301.835,7,2,1,3,2008,86,26,13
1410.336,8,2,1,3,2008,86,26,13
1408.4775,9,2,1,3,2008,86,26,13
1396.176,10,2,1,3,2008,86,26,13
1390.7775,11,2,1,3,2008,86,26,13
1379.538,12,2,1,3,2008,86,26,13
1372.1925,13,2,1,3,2008,86,26,13
1372.635,14,2,1,3,2008,86,26,13
1362.8115,15,2,1,3,2008,86,26,13
1350.5984999999998,16,2,1,3,2008,86,26,13
1340.598,17,2,1,3,2008,86,26,13
1335.0225,18,2,1,3,2008,86,26,13
1374.936,19,2,1,3,2008,86,26,13
1435.647,20,2,1,3,2008,86,26,13
1426.443,21,2,1,3,2008,86,26,13
1384.14,22,2,1,3,2008,86,26,13
1293.9585,23,2,1,3,2008,86,26,13
1201.83,0,3,1,3,2008,87,27,13
1119.702,1,3,1,3,2008,87,27,13
1080.6735,2,3,1,3,2008,87,27,13
1053.681,3,3,1,3,2008,87,27,13
1046.601,4,3,1,3,2008,87,27,13
1060.1415,5,3,1,3,2008,87,27,13
1127.5784999999998,6,3,1,3,2008,87,27,13
1248.381,7,3,1,3,2008,87,27,13
1350.333,8,3,1,3,2008,87,27,13
1368.1215,9,3,1,3,2008,87,27,13
1366.263,10,3,1,3,2008,87,27,13
1372.281,11,3,1,3,2008,87,27,13
1371.6615,12,3,1,3,2008,87,27,13
1373.874,13,3,1,3,2008,87,27,13
1366.5285,14,3,1,3,2008,87,27,13
1348.917,15,3,1,3,2008,87,27,13
1332.987,16,3,1,3,2008,87,27,13
1333.0755,17,3,1,3,2008,87,27,13
1335.0225,18,3,1,3,2008,87,27,13
1367.5905,19,3,1,3,2008,87,27,13
1416.708,20,3,1,3,2008,87,27,13
1404.7605,21,3,1,3,2008,87,27,13
1363.608,22,3,1,3,2008,87,27,13
1279.002,23,3,1,3,2008,87,27,13
1188.2895,0,4,1,3,2008,88,28,13
1115.454,1,4,1,3,2008,88,28,13
1073.2395,2,4,1,3,2008,88,28,13
1045.6275,3,4,1,3,2008,88,28,13
1032.8835,4,4,1,3,2008,88,28,13
1050.318,5,4,1,3,2008,88,28,13
1112.799,6,4,1,3,2008,88,28,13
1250.859,7,4,1,3,2008,88,28,13
1346.3505,8,4,1,3,2008,88,28,13
1350.5984999999998,9,4,1,3,2008,88,28,13
1357.3245,10,4,1,3,2008,88,28,13
1362.8115,11,4,1,3,2008,88,28,13
1359.2714999999998,12,4,1,3,2008,88,28,13
1362.9885,13,4,1,3,2008,88,28,13
1359.714,14,4,1,3,2008,88,28,13
1350.51,15,4,1,3,2008,88,28,13
1340.1554999999998,16,4,1,3,2008,88,28,13
1329.9779999999998,17,4,1,3,2008,88,28,13
1319.358,18,4,1,3,2008,88,28,13
1335.5535,19,4,1,3,2008,88,28,13
1383.8745,20,4,1,3,2008,88,28,13
1400.772007107515,21,4,1,3,2008,88,28,13
1354.8465,22,4,1,3,2008,88,28,13
1270.2405,23,4,1,3,2008,88,28,13
1181.9175,0,5,1,3,2008,89,29,13
1107.135,1,5,1,3,2008,89,29,13
1063.947,2,5,1,3,2008,89,29,13
1040.1405,3,5,1,3,2008,89,29,13
1020.405,4,5,1,3,2008,89,29,13
1039.344,5,5,1,3,2008,89,29,13
1093.4175,6,5,1,3,2008,89,29,13
1226.6985,7,5,1,3,2008,89,29,13
1331.04,8,5,1,3,2008,89,29,13
1353.6074999999998,9,5,1,3,2008,89,29,13
1370.9534999999998,10,5,1,3,2008,89,29,13
1375.2015,11,5,1,3,2008,89,29,13
1374.405,12,5,1,3,2008,89,29,13
1378.0335,13,5,1,3,2008,89,29,13
1372.3695,14,5,1,3,2008,89,29,13
1362.6345,15,5,1,3,2008,89,29,13
1333.7835,16,5,1,3,2008,89,29,13
1339.359,17,5,1,3,2008,89,29,13
1322.367,18,5,1,3,2008,89,29,13
1336.6155,19,5,1,3,2008,89,29,13
1368.21,20,5,1,3,2008,89,29,13
1345.023,21,5,1,3,2008,89,29,13
1308.207,22,5,1,3,2008,89,29,13
1244.0445,23,5,1,3,2008,89,29,13
1157.934,0,6,1,3,2008,90,30,13
1079.7,1,6,1,3,2008,90,30,13
1030.2671033372847,2,6,1,3,2008,90,30,13
999.7845,3,6,1,3,2008,90,30,13
976.686,4,6,1,3,2008,90,30,13
973.146,5,6,1,3,2008,90,30,13
992.262,6,6,1,3,2008,90,30,13
1033.9455,7,6,1,3,2008,90,30,13
1098.816,8,6,1,3,2008,90,30,13
1150.677,9,6,1,3,2008,90,30,13
1201.1219999999998,10,6,1,3,2008,90,30,13
1239.354,11,6,1,3,2008,90,30,13
1244.841,12,6,1,3,2008,90,30,13
1234.398,13,6,1,3,2008,90,30,13
1218.0255,14,6,1,3,2008,90,30,13
1201.1219999999998,15,6,1,3,2008,90,30,13
1199.0865,16,6,1,3,2008,90,30,13
1201.5645,17,6,1,3,2008,90,30,13
1196.3429999999998,18,6,1,3,2008,90,30,13
1211.034,19,6,1,3,2008,90,30,13
1237.053,20,6,1,3,2008,90,30,13
1232.7165,21,6,1,3,2008,90,30,13
1196.4315,22,6,1,3,2008,90,30,13
1141.827,23,6,1,3,2008,90,30,13
1078.5495,0,0,1,3,2008,91,31,14
1011.8205,1,0,1,3,2008,91,31,14
1137.6638125,2,0,1,3,2008,91,31,14
913.143,3,0,1,3,2008,91,31,14
908.2755,4,0,1,3,2008,91,31,14
911.196,5,0,1,3,2008,91,31,14
929.958,6,0,1,3,2008,91,31,14
971.2875,7,0,1,3,2008,91,31,14
1021.998,8,0,1,3,2008,91,31,14
1079.877,9,0,1,3,2008,91,31,14
1121.3835,10,0,1,3,2008,91,31,14
1130.145,11,0,1,3,2008,91,31,14
1134.6585,12,0,1,3,2008,91,31,14
1134.7469999999998,13,0,1,3,2008,91,31,14
1141.827,14,0,1,3,2008,91,31,14
1132.977,15,0,1,3,2008,91,31,14
1122.888,16,0,1,3,2008,91,31,14
1128.5865564268727,17,0,1,3,2008,91,31,14
1184.13,18,0,1,3,2008,91,31,14
1244.9295,19,0,1,3,2008,91,31,14
1232.8049999999998,20,0,1,3,2008,91,31,14
1225.1055,21,0,1,3,2008,91,31,14
1180.6785,22,0,1,3,2008,91,31,14
1135.5435,23,0,1,3,2008,91,31,14
1078.0185,0,1,2,4,2008,92,1,14
1038.105,1,1,2,4,2008,92,1,14
1011.909,2,1,2,4,2008,92,1,14
1007.3955,3,1,2,4,2008,92,1,14
1006.422,4,1,2,4,2008,92,1,14
1035.1844999999998,5,1,2,4,2008,92,1,14
1128.4634999999998,6,1,2,4,2008,92,1,14
1284.4005,7,1,2,4,2008,92,1,14
1354.05,8,1,2,4,2008,92,1,14
1368.8294999999998,9,1,2,4,2008,92,1,14
1383.255,10,1,2,4,2008,92,1,14
1396.707,11,1,2,4,2008,92,1,14
1367.502,12,1,2,4,2008,92,1,14
1357.944,13,1,2,4,2008,92,1,14
1355.112,14,1,2,4,2008,92,1,14
1339.005,15,1,2,4,2008,92,1,14
1330.332,16,1,2,4,2008,92,1,14
1348.032,17,1,2,4,2008,92,1,14
1381.485,18,1,2,4,2008,92,1,14
1422.3719999999998,19,1,2,4,2008,92,1,14
1407.0615,20,1,2,4,2008,92,1,14
1395.999,21,1,2,4,2008,92,1,14
1366.3515,22,1,2,4,2008,92,1,14
1256.169,23,1,2,4,2008,92,1,14
1165.1025,0,2,2,4,2008,93,2,14
1105.719,1,2,2,4,2008,93,2,14
1060.938,2,2,2,4,2008,93,2,14
1044.477,3,2,2,4,2008,93,2,14
1044.5655,4,2,2,4,2008,93,2,14
1057.6635,5,2,2,4,2008,93,2,14
1131.7379999999998,6,2,2,4,2008,93,2,14
1250.682,7,2,2,4,2008,93,2,14
1306.26,8,2,2,4,2008,93,2,14
1334.8455,9,2,2,4,2008,93,2,14
1351.041,10,2,2,4,2008,93,2,14
1380.6,11,2,2,4,2008,93,2,14
1392.7245,12,2,2,4,2008,93,2,14
1407.504,13,2,2,4,2008,93,2,14
1403.256,14,2,2,4,2008,93,2,14
1400.07,15,2,2,4,2008,93,2,14
1388.4765,16,2,2,4,2008,93,2,14
1393.2555,17,2,2,4,2008,93,2,14
1438.7445,18,2,2,4,2008,93,2,14
1471.4895,19,2,2,4,2008,93,2,14
1436.9745,20,2,2,4,2008,93,2,14
1411.929,21,2,2,4,2008,93,2,14
1342.8104999999998,22,2,2,4,2008,93,2,14
1256.169,23,2,2,4,2008,93,2,14
1166.6955,0,3,2,4,2008,94,3,14
1108.8165,1,3,2,4,2008,94,3,14
1070.496,2,3,2,4,2008,94,3,14
1054.743,3,3,2,4,2008,94,3,14
1051.9995,4,3,2,4,2008,94,3,14
1074.567,5,3,2,4,2008,94,3,14
1142.2695,6,3,2,4,2008,94,3,14
1284.0465,7,3,2,4,2008,94,3,14
1349.625,8,3,2,4,2008,94,3,14
1357.6785,9,3,2,4,2008,94,3,14
1386.972,10,3,2,4,2008,94,3,14
1399.893,11,3,2,4,2008,94,3,14
1391.4855,12,3,2,4,2008,94,3,14
1389.273,13,3,2,4,2008,94,3,14
1383.078,14,3,2,4,2008,94,3,14
1361.5725,15,3,2,4,2008,94,3,14
1349.979,16,3,2,4,2008,94,3,14
1363.5195,17,3,2,4,2008,94,3,14
1417.6815,18,3,2,4,2008,94,3,14
1466.799,19,3,2,4,2008,94,3,14
1451.577,20,3,2,4,2008,94,3,14
1424.7614999999998,21,3,2,4,2008,94,3,14
1382.0159999999998,22,3,2,4,2008,94,3,14
1286.082,23,3,2,4,2008,94,3,14
1172.8905,0,4,2,4,2008,95,4,14
1140.942,1,4,2,4,2008,95,4,14
1095.807,2,4,2,4,2008,95,4,14
1094.4795,3,4,2,4,2008,95,4,14
1093.5945,4,4,2,4,2008,95,4,14
1108.1085,5,4,2,4,2008,95,4,14
1188.201,6,4,2,4,2008,95,4,14
1331.925,7,4,2,4,2008,95,4,14
1403.3445,8,4,2,4,2008,95,4,14
1403.3445,9,4,2,4,2008,95,4,14
1420.8674999999998,10,4,2,4,2008,95,4,14
1426.0005,11,4,2,4,2008,95,4,14
1421.7524999999998,12,4,2,4,2008,95,4,14
1416.0,13,4,2,4,2008,95,4,14
1405.4685,14,4,2,4,2008,95,4,14
1389.7155,15,4,2,4,2008,95,4,14
1386.264,16,4,2,4,2008,95,4,14
1401.3975,17,4,2,4,2008,95,4,14
1457.6835,18,4,2,4,2008,95,4,14
1486.446,19,4,2,4,2008,95,4,14
1477.3305,20,4,2,4,2008,95,4,14
1448.6564999999998,21,4,2,4,2008,95,4,14
1406.265,22,4,2,4,2008,95,4,14
1323.252,23,4,2,4,2008,95,4,14
1242.3629999999998,0,5,2,4,2008,96,5,14
1177.4924999999998,1,5,2,4,2008,96,5,14
1149.8805,2,5,2,4,2008,96,5,14
1128.906,3,5,2,4,2008,96,5,14
1134.924,4,5,2,4,2008,96,5,14
1161.0315,5,5,2,4,2008,96,5,14
1245.2835,6,5,2,4,2008,96,5,14
1377.2746727381073,7,5,2,4,2008,96,5,14
1440.249,8,5,2,4,2008,96,5,14
1415.646,9,5,2,4,2008,96,5,14
1412.637,10,5,2,4,2008,96,5,14
1395.4679999999998,11,5,2,4,2008,96,5,14
1381.131,12,5,2,4,2008,96,5,14
1373.4315,13,5,2,4,2008,96,5,14
1355.466,14,5,2,4,2008,96,5,14
1302.9855,15,5,2,4,2008,96,5,14
1345.2885,16,5,2,4,2008,96,5,14
1318.2075,17,5,2,4,2008,96,5,14
1375.9095,18,5,2,4,2008,96,5,14
1431.6645,19,5,2,4,2008,96,5,14
1419.4515,20,5,2,4,2008,96,5,14
1406.265,21,5,2,4,2008,96,5,14
1386.7065,22,5,2,4,2008,96,5,14
1324.314,23,5,2,4,2008,96,5,14
1251.4785,0,6,2,4,2008,97,6,14
1195.0155,1,6,2,4,2008,97,6,14
1164.5715,2,6,2,4,2008,97,6,14
1149.438,3,6,2,4,2008,97,6,14
1149.3495,4,6,2,4,2008,97,6,14
1157.226,5,6,2,4,2008,97,6,14
1193.5995,6,6,2,4,2008,97,6,14
1253.16,7,6,2,4,2008,97,6,14
1295.1975,8,6,2,4,2008,97,6,14
1336.173,9,6,2,4,2008,97,6,14
1334.049,10,6,2,4,2008,97,6,14
1310.5965,11,6,2,4,2008,97,6,14
1278.5594999999998,12,6,2,4,2008,97,6,14
1246.3455,13,6,2,4,2008,97,6,14
1217.6715,14,6,2,4,2008,97,6,14
1184.13,15,6,2,4,2008,97,6,14
1169.439,16,6,2,4,2008,97,6,14
1172.979,17,6,2,4,2008,97,6,14
1243.1595,18,6,2,4,2008,97,6,14
1290.2415,19,6,2,4,2008,97,6,14
1243.6905,20,6,2,4,2008,97,6,14
1265.4615,21,6,2,4,2008,97,6,14
1236.6989999999998,22,6,2,4,2008,97,6,14
1187.6699999999998,23,6,2,4,2008,97,6,14
1133.154,0,0,2,4,2008,98,7,15
1084.302,1,0,2,4,2008,98,7,15
1051.2915,2,0,2,4,2008,98,7,15
1036.2338435422305,3,0,2,4,2008,98,7,15
1036.0694999999998,4,0,2,4,2008,98,7,15
1043.3265,5,0,2,4,2008,98,7,15
1062.6195,6,0,2,4,2008,98,7,15
1102.002,7,0,2,4,2008,98,7,15
1141.9154999999998,8,0,2,4,2008,98,7,15
1185.723,9,0,2,4,2008,98,7,15
1186.608,10,0,2,4,2008,98,7,15
1164.2175,11,0,2,4,2008,98,7,15
1154.217,12,0,2,4,2008,98,7,15
1151.2965,13,0,2,4,2008,98,7,15
1138.7295,14,0,2,4,2008,98,7,15
1117.6665,15,0,2,4,2008,98,7,15
1116.87,16,0,2,4,2008,98,7,15
1137.1364999999998,17,0,2,4,2008,98,7,15
1215.3705,18,0,2,4,2008,98,7,15
1274.1345,19,0,2,4,2008,98,7,15
1285.4625,20,0,2,4,2008,98,7,15
1265.019,21,0,2,4,2008,98,7,15
1230.2385,22,0,2,4,2008,98,7,15
1178.82,23,0,2,4,2008,98,7,15
1124.2155,0,1,2,4,2008,99,8,15
1089.081,1,1,2,4,2008,99,8,15
1066.602,2,1,2,4,2008,99,8,15
1071.735,3,1,2,4,2008,99,8,15
1079.877,4,1,2,4,2008,99,8,15
1111.2945,5,1,2,4,2008,99,8,15
1206.963,6,1,2,4,2008,99,8,15
1368.6525,7,1,2,4,2008,99,8,15
1437.948,8,1,2,4,2008,99,8,15
1439.0984999999998,9,1,2,4,2008,99,8,15
1433.6115,10,1,2,4,2008,99,8,15
1437.948,11,1,2,4,2008,99,8,15
1419.0975,12,1,2,4,2008,99,8,15
1399.893,13,1,2,4,2008,99,8,15
1390.7775,14,1,2,4,2008,99,8,15
1373.166,15,1,2,4,2008,99,8,15
1352.8995,16,1,2,4,2008,99,8,15
1370.9534999999998,17,1,2,4,2008,99,8,15
1459.365,18,1,2,4,2008,99,8,15
1538.13,19,1,2,4,2008,99,8,15
1544.3249999999998,20,1,2,4,2008,99,8,15
1531.581,21,1,2,4,2008,99,8,15
1493.4453172413778,22,1,2,4,2008,99,8,15
1418.3895,23,1,2,4,2008,99,8,15
1342.5449999999998,0,2,2,4,2008,100,9,15
1294.6665,1,2,2,4,2008,100,9,15
1263.6915,2,2,2,4,2008,100,9,15
1270.329,3,2,2,4,2008,100,9,15
1269.09,4,2,2,4,2008,100,9,15
1303.5165,5,2,2,4,2008,100,9,15
1387.2375,6,2,2,4,2008,100,9,15
1527.7755,7,2,2,4,2008,100,9,15
1596.009,8,2,2,4,2008,100,9,15
1571.052,9,2,2,4,2008,100,9,15
1533.8819999999998,10,2,2,4,2008,100,9,15
1508.394,11,2,2,4,2008,100,9,15
1466.7105,12,2,2,4,2008,100,9,15
1448.3025,13,2,2,4,2008,100,9,15
1425.204,14,2,2,4,2008,100,9,15
1409.451,15,2,2,4,2008,100,9,15
1384.0515,16,2,2,4,2008,100,9,15
1402.1055,17,2,2,4,2008,100,9,15
1492.9064999999998,18,2,2,4,2008,100,9,15
1560.1664999999998,19,2,2,4,2008,100,9,15
1568.043,20,2,2,4,2008,100,9,15
1557.423,21,2,2,4,2008,100,9,15
1521.3149999999998,22,2,2,4,2008,100,9,15
1447.86,23,2,2,4,2008,100,9,15
1359.9795,0,3,2,4,2008,101,10,15
1305.6405,1,3,2,4,2008,101,10,15
1281.9225,2,3,2,4,2008,101,10,15
1274.4,3,3,2,4,2008,101,10,15
1279.179,4,3,2,4,2008,101,10,15
1300.242,5,3,2,4,2008,101,10,15
1388.5649999999998,6,3,2,4,2008,101,10,15
1530.165,7,3,2,4,2008,101,10,15
1583.8845,8,3,2,4,2008,101,10,15
1556.0955,9,3,2,4,2008,101,10,15
1526.802,10,3,2,4,2008,101,10,15
1497.6854999999998,11,3,2,4,2008,101,10,15
1458.0375,12,3,2,4,2008,101,10,15
1435.5585,13,3,2,4,2008,101,10,15
1418.4779999999998,14,3,2,4,2008,101,10,15
1384.4054999999998,15,3,2,4,2008,101,10,15
1373.2545,16,3,2,4,2008,101,10,15
1390.4235,17,3,2,4,2008,101,10,15
1468.8345,18,3,2,4,2008,101,10,15
1508.4824999999998,19,3,2,4,2008,101,10,15
1494.4995,20,3,2,4,2008,101,10,15
1478.7465,21,3,2,4,2008,101,10,15
1429.5404999999998,22,3,2,4,2008,101,10,15
1351.1295,23,3,2,4,2008,101,10,15
1272.0105,0,4,2,4,2008,102,11,15
1214.8395,1,4,2,4,2008,102,11,15
1190.0594999999998,2,4,2,4,2008,102,11,15
1180.6785,3,4,2,4,2008,102,11,15
1185.3403822197363,4,4,2,4,2008,102,11,15
1203.3345,5,4,2,4,2008,102,11,15
1273.869,6,4,2,4,2008,102,11,15
1412.0175,7,4,2,4,2008,102,11,15
1475.118,8,4,2,4,2008,102,11,15
1470.9585,9,4,2,4,2008,102,11,15
1469.631,10,4,2,4,2008,102,11,15
1449.3645,11,4,2,4,2008,102,11,15
1448.3025,12,4,2,4,2008,102,11,15
1435.8239999999998,13,4,2,4,2008,102,11,15
1430.7795,14,4,2,4,2008,102,11,15
1426.0005,15,4,2,4,2008,102,11,15
1427.859,16,4,2,4,2008,102,11,15
1443.435,17,4,2,4,2008,102,11,15
1505.6505,18,4,2,4,2008,102,11,15
1532.9085,19,4,2,4,2008,102,11,15
1518.5715,20,4,2,4,2008,102,11,15
1490.9595,21,4,2,4,2008,102,11,15
1448.6564999999998,22,4,2,4,2008,102,11,15
1370.688,23,4,2,4,2008,102,11,15
1295.2859999999998,0,5,2,4,2008,103,12,15
1223.3355,1,5,2,4,2008,103,12,15
1194.1305,2,5,2,4,2008,103,12,15
1172.1825,3,5,2,4,2008,103,12,15
1168.2885,4,5,2,4,2008,103,12,15
1184.307,5,5,2,4,2008,103,12,15
1259.532,6,5,2,4,2008,103,12,15
1391.8394999999998,7,5,2,4,2008,103,12,15
1461.5775,8,5,2,4,2008,103,12,15
1477.6844999999998,9,5,2,4,2008,103,12,15
1483.7025,10,5,2,4,2008,103,12,15
1479.8085,11,5,2,4,2008,103,12,15
1468.8345,12,5,2,4,2008,103,12,15
1457.418,13,5,2,4,2008,103,12,15
1441.3995,14,5,2,4,2008,103,12,15
1424.0535,15,5,2,4,2008,103,12,15
1406.088,16,5,2,4,2008,103,12,15
1398.5655,17,5,2,4,2008,103,12,15
1464.321,18,5,2,4,2008,103,12,15
1493.6145,19,5,2,4,2008,103,12,15
1467.33,20,5,2,4,2008,103,12,15
1448.6564999999998,21,5,2,4,2008,103,12,15
1436.0894999999998,22,5,2,4,2008,103,12,15
1355.643,23,5,2,4,2008,103,12,15
1277.409,0,6,2,4,2008,104,13,15
1208.4675,1,6,2,4,2008,104,13,15
1183.068,2,6,2,4,2008,104,13,15
1167.492,3,6,2,4,2008,104,13,15
1160.943,4,6,2,4,2008,104,13,15
1170.0585,5,6,2,4,2008,104,13,15
1204.5735,6,6,2,4,2008,104,13,15
1255.992,7,6,2,4,2008,104,13,15
1305.469312087051,8,6,2,4,2008,104,13,15
1342.6335,9,6,2,4,2008,104,13,15
1363.431,10,6,2,4,2008,104,13,15
1360.6875,11,6,2,4,2008,104,13,15
1328.562,12,6,2,4,2008,104,13,15
1291.923,13,6,2,4,2008,104,13,15
1263.6915,14,6,2,4,2008,104,13,15
1223.8665,15,6,2,4,2008,104,13,15
1219.53,16,6,2,4,2008,104,13,15
1240.947,17,6,2,4,2008,104,13,15
1327.146,18,6,2,4,2008,104,13,15
1383.609,19,6,2,4,2008,104,13,15
1387.5915,20,6,2,4,2008,104,13,15
1379.4495,21,6,2,4,2008,104,13,15
1362.8115,22,6,2,4,2008,104,13,15
1312.8975,23,6,2,4,2008,104,13,15
1261.7445,0,0,2,4,2008,105,14,16
1217.229,1,0,2,4,2008,105,14,16
1197.2279999999998,2,0,2,4,2008,105,14,16
1194.4845,3,0,2,4,2008,105,14,16
1201.1219999999998,4,0,2,4,2008,105,14,16
1210.7685,5,0,2,4,2008,105,14,16
1239.0884999999998,6,0,2,4,2008,105,14,16
1282.365,7,0,2,4,2008,105,14,16
1331.925,8,0,2,4,2008,105,14,16
1357.3245,9,0,2,4,2008,105,14,16
1343.961,10,0,2,4,2008,105,14,16
1293.339,11,0,2,4,2008,105,14,16
1261.125,12,0,2,4,2008,105,14,16
1237.761,13,0,2,4,2008,105,14,16
1208.8215,14,0,2,4,2008,105,14,16
1182.8025,15,0,2,4,2008,105,14,16
1171.8284999999998,16,0,2,4,2008,105,14,16
1200.945,17,0,2,4,2008,105,14,16
1310.7735,18,0,2,4,2008,105,14,16
1383.1664999999998,19,0,2,4,2008,105,14,16
1405.1145,20,0,2,4,2008,105,14,16
1404.495,21,0,2,4,2008,105,14,16
1384.9365,22,0,2,4,2008,105,14,16
1327.146,23,0,2,4,2008,105,14,16
1280.595,0,1,2,4,2008,106,15,16
1250.1509999999998,1,1,2,4,2008,106,15,16
1242.186,2,1,2,4,2008,106,15,16
1244.31,3,1,2,4,2008,106,15,16
1261.302,4,1,2,4,2008,106,15,16
1305.1095,5,1,2,4,2008,106,15,16
1395.3795,6,1,2,4,2008,106,15,16
1548.3075,7,1,2,4,2008,106,15,16
1607.2485,8,1,2,4,2008,106,15,16
1589.637,9,1,2,4,2008,106,15,16
1555.83,10,1,2,4,2008,106,15,16
1519.2795,11,1,2,4,2008,106,15,16
1477.8939292527566,12,1,2,4,2008,106,15,16
1440.426,13,1,2,4,2008,106,15,16
1412.3715,14,1,2,4,2008,106,15,16
1387.7685,15,1,2,4,2008,106,15,16
1371.4845,16,1,2,4,2008,106,15,16
1391.4855,17,1,2,4,2008,106,15,16
1479.189,18,1,2,4,2008,106,15,16
1528.3065,19,1,2,4,2008,106,15,16
1534.944,20,1,2,4,2008,106,15,16
1518.5715,21,1,2,4,2008,106,15,16
1475.9145,22,1,2,4,2008,106,15,16
1391.751,23,1,2,4,2008,106,15,16
1316.6145,0,2,2,4,2008,107,16,16
1259.049604994447,1,2,2,4,2008,107,16,16
1225.0169999999998,2,2,2,4,2008,107,16,16
1212.8925,3,2,2,4,2008,107,16,16
1209.618,4,2,2,4,2008,107,16,16
1238.292,5,2,2,4,2008,107,16,16
1307.4105,6,2,2,4,2008,107,16,16
1450.515,7,2,2,4,2008,107,16,16
1519.9875,8,2,2,4,2008,107,16,16
1507.9515,9,2,2,4,2008,107,16,16
1500.8715,10,2,2,4,2008,107,16,16
1480.9622732858902,11,2,2,4,2008,107,16,16
1456.002,12,2,2,4,2008,107,16,16
1446.7095,13,2,2,4,2008,107,16,16
1430.868,14,2,2,4,2008,107,16,16
1409.451,15,2,2,4,2008,107,16,16
1392.282,16,2,2,4,2008,107,16,16
1417.416,17,2,2,4,2008,107,16,16
1485.2955,18,2,2,4,2008,107,16,16
1518.7485,19,2,2,4,2008,107,16,16
1501.2255,20,2,2,4,2008,107,16,16
1478.5694999999998,21,2,2,4,2008,107,16,16
1427.505,22,2,2,4,2008,107,16,16
1358.5635,23,2,2,4,2008,107,16,16
1262.8065,0,3,2,4,2008,108,17,16
1198.9095,1,3,2,4,2008,108,17,16
1170.3239999999998,2,3,2,4,2008,108,17,16
1158.465,3,3,2,4,2008,108,17,16
1154.6595,4,3,2,4,2008,108,17,16
1177.1385,5,3,2,4,2008,108,17,16
1246.965,6,3,2,4,2008,108,17,16
1397.415,7,3,2,4,2008,108,17,16
1468.569,8,3,2,4,2008,108,17,16
1454.9399999999998,9,3,2,4,2008,108,17,16
1446.5325,10,3,2,4,2008,108,17,16
1438.2134999999998,11,3,2,4,2008,108,17,16
1422.3719999999998,12,3,2,4,2008,108,17,16
1409.274,13,3,2,4,2008,108,17,16
1401.1319999999998,14,3,2,4,2008,108,17,16
1389.1844999999998,15,3,2,4,2008,108,17,16
1390.689,16,3,2,4,2008,108,17,16
1422.3719999999998,17,3,2,4,2008,108,17,16
1484.4105,18,3,2,4,2008,108,17,16
1495.5615,19,3,2,4,2008,108,17,16
1485.207,20,3,2,4,2008,108,17,16
1458.3915,21,3,2,4,2008,108,17,16
1413.0794999999998,22,3,2,4,2008,108,17,16
1321.2165,23,3,2,4,2008,108,17,16
1231.035,0,4,2,4,2008,109,18,16
1166.5185,1,4,2,4,2008,109,18,16
1119.9675,2,4,2,4,2008,109,18,16
1120.41,3,4,2,4,2008,109,18,16
1111.1174999999998,4,4,2,4,2008,109,18,16
1133.7735,5,4,2,4,2008,109,18,16
1205.8125,6,4,2,4,2008,109,18,16
1351.395,7,4,2,4,2008,109,18,16
1430.16,8,4,2,4,2008,109,18,16
1426.5314999999998,9,4,2,4,2008,109,18,16
1420.602,10,4,2,4,2008,109,18,16
1435.3815,11,4,2,4,2008,109,18,16
1422.549,12,4,2,4,2008,109,18,16
1416.2655,13,4,2,4,2008,109,18,16
1404.7605,14,4,2,4,2008,109,18,16
1395.7334999999998,15,4,2,4,2008,109,18,16
1385.025,16,4,2,4,2008,109,18,16
1401.7515,17,4,2,4,2008,109,18,16
1463.967,18,4,2,4,2008,109,18,16
1488.7469999999998,19,4,2,4,2008,109,18,16
1471.755,20,4,2,4,2008,109,18,16
1442.8155,21,4,2,4,2008,109,18,16
1398.477,22,4,2,4,2008,109,18,16
1309.7115,23,4,2,4,2008,109,18,16
1218.7335,0,5,2,4,2008,110,19,16
1158.3765,1,5,2,4,2008,110,19,16
1119.702,2,5,2,4,2008,110,19,16
1095.7185,3,5,2,4,2008,110,19,16
1090.143,4,5,2,4,2008,110,19,16
1111.4715,5,5,2,4,2008,110,19,16
1177.3155,6,5,2,4,2008,110,19,16
1322.1015,7,5,2,4,2008,110,19,16
1399.4405384287084,8,5,2,4,2008,110,19,16
1402.0169999999998,9,5,2,4,2008,110,19,16
1412.283,10,5,2,4,2008,110,19,16
1412.9025,11,5,2,4,2008,110,19,16
1398.831,12,5,2,4,2008,110,19,16
1389.4513992870295,13,5,2,4,2008,110,19,16
1383.078,14,5,2,4,2008,110,19,16
1366.794,15,5,2,4,2008,110,19,16
1344.492,16,5,2,4,2008,110,19,16
1357.6785,17,5,2,4,2008,110,19,16
1409.8935,18,5,2,4,2008,110,19,16
1403.256,19,5,2,4,2008,110,19,16
1375.29,20,5,2,4,2008,110,19,16
1349.802,21,5,2,4,2008,110,19,16
1318.473,22,5,2,4,2008,110,19,16
1249.974,23,5,2,4,2008,110,19,16
1165.2795,0,6,2,4,2008,111,20,16
1098.1965,1,6,2,4,2008,111,20,16
1050.318,2,6,2,4,2008,111,20,16
1027.131,3,6,2,4,2008,111,20,16
1025.2725,4,6,2,4,2008,111,20,16
1026.954,5,6,2,4,2008,111,20,16
1053.2385,6,6,2,4,2008,111,20,16
1097.1345,7,6,2,4,2008,111,20,16
1162.005,8,6,2,4,2008,111,20,16
1222.716,9,6,2,4,2008,111,20,16
1261.302,10,6,2,4,2008,111,20,16
1276.0815,11,6,2,4,2008,111,20,16
1273.692,12,6,2,4,2008,111,20,16
1251.1245,13,6,2,4,2008,111,20,16
