campaign_id,sender,subject_len,body_len,mean_paragraph_len,day_of_week,is_weekend,times_of_day,category,product,no_of_CTA,mean_CTA_len,is_image,is_personalised,is_quote,is_emoticons,is_discount,is_urgency,target_audience,click_rate,re_category
1109,0,78,15171,36,2,0,2,15,35,3,49,2,0,2,0,0,0,12,0.0023464025431975,15
1110,0,95,7548,16,6,1,2,6,23,3,16,1,0,0,0,0,0,14,0.075938566552901,6
1111,0,99,6369,27,6,1,2,15,28,3,32,0,0,2,0,0,0,10,0.0725806451612903,15
1112,0,85,16364,20,6,1,2,15,1,4,45,1,0,0,0,0,1,12,0.0058977719528178,15
1113,0,88,13108,26,6,1,2,15,36,2,138,0,0,0,0,0,1,12,0.0047967684928048,15
1114,0,84,7507,15,5,1,1,6,23,3,15,1,0,0,0,0,0,14,0.1187335092348284,6
1115,0,90,17706,25,4,0,2,15,9,3,36,1,0,0,0,0,1,12,0.0108077360637087,15
1116,0,81,9884,19,4,0,1,15,1,3,46,2,0,1,0,0,0,12,0.0422641509433962,15
1117,0,77,20217,18,4,0,2,15,9,3,31,1,0,0,0,0,1,9,0.0078051205567984,15
1118,0,85,17213,29,3,0,2,15,9,3,31,0,0,0,0,1,0,12,0.0109967573664175,15
1119,0,84,13761,31,4,0,2,15,40,3,40,2,0,1,0,0,0,12,0.001466275659824,15
1120,0,72,9544,10,4,0,0,6,23,3,15,0,0,0,0,0,0,12,0.1582134746404239,6
1121,0,81,13364,30,4,0,2,15,1,3,31,1,0,1,0,0,0,12,0.0046511627906976,15
1122,0,81,12524,29,4,0,2,9,34,2,33,0,0,1,0,0,0,12,0.0030406689471683,9
1123,0,75,18792,27,3,0,2,15,9,3,34,1,0,0,0,0,1,9,0.0069324090121317,15
1124,0,89,19367,21,3,0,2,12,25,3,37,1,0,1,0,0,0,7,0.0140124689788753,0
1125,0,79,12727,16,3,0,1,6,23,3,45,2,0,0,0,0,0,12,0.0152615032866533,6
1126,0,77,11545,36,2,0,2,9,34,2,34,0,0,3,0,0,0,16,0.0103857566765578,9
1127,0,81,13630,28,2,0,2,15,9,2,42,1,0,0,0,0,0,12,0.0080349757769112,15
1128,0,81,13629,28,2,0,2,15,9,2,42,1,0,0,0,0,0,1,0.0068689181453921,15
1129,5,87,15280,30,2,0,1,15,9,2,36,1,0,0,0,0,0,10,0.0315315315315315,15
1130,0,80,11494,21,2,0,2,6,23,3,53,0,0,0,0,0,0,12,0.0082792571044976,6
1131,5,197,15177,28,2,0,2,15,9,2,39,1,0,0,0,1,1,9,0.0084724644904061,15
1132,5,89,15275,30,1,0,2,15,9,2,36,1,0,0,0,0,0,1,0.0187667560321715,15
1133,0,69,16793,35,1,0,1,9,34,3,37,0,0,1,0,0,0,15,0.0043339059815711,9
1134,0,70,10055,25,1,0,2,6,23,3,52,2,0,0,0,0,0,12,0.0160076454425994,6
1135,0,74,14725,26,0,0,2,15,9,4,31,1,0,1,0,0,0,16,0.0196552449022493,15
1136,0,69,16799,35,0,0,2,9,34,3,39,0,0,1,0,0,0,15,0.0049011730676522,9
1137,0,66,13125,33,0,0,2,15,9,3,36,0,0,1,0,0,0,12,0.0132636749067488,15
1138,0,109,8914,49,6,1,2,15,9,3,31,1,0,0,0,0,0,1,0.0063593004769475,15
1139,0,87,9628,12,6,1,2,6,23,3,10,2,0,0,0,0,0,12,0.0875536480686695,6
1140,0,54,18084,22,6,1,2,15,31,1,18,0,0,0,0,0,0,3,0.1095652173913043,15
1141,0,74,10735,37,6,1,2,15,9,3,39,0,0,2,0,0,0,3,0.0313195991091314,15
1142,1,94,10847,40,5,1,2,15,9,3,36,0,0,1,0,0,0,3,0.0254342947385919,15
1143,0,114,18621,37,5,1,2,9,34,3,32,1,0,1,0,0,0,15,0.0045300878972278,9
1144,0,56,8909,49,5,1,2,15,9,3,29,1,0,0,0,0,0,1,0.0138480906420478,15
1145,0,85,24420,14,4,0,2,15,18,3,40,1,0,2,0,0,1,12,0.0053807272134355,15
1146,0,87,16831,28,4,0,2,15,1,3,45,0,0,4,0,0,0,12,0.0189886068358984,15
1147,0,63,18664,38,4,0,2,9,34,3,39,1,0,1,0,0,0,9,0.0063207535523375,9
1148,0,90,6385,30,4,0,2,13,21,2,44,0,0,0,0,0,0,12,0.3703208556149733,0
1149,0,119,22382,15,5,1,2,15,9,6,24,1,0,1,0,0,0,3,0.1278195488721804,15
1150,0,81,20338,22,4,0,2,9,34,3,39,2,0,5,0,0,0,12,0.0121852152721364,9
1151,0,90,9804,17,3,0,2,6,23,3,10,2,0,0,0,0,0,12,0.0651851851851851,6
1152,0,89,21695,17,0,0,2,15,18,3,31,1,0,2,0,0,1,12,0.0027641930682543,15
1153,0,76,16540,16,0,0,2,15,1,2,42,1,0,1,0,1,1,12,0.0097966269841269,15
1154,1,69,14756,26,0,0,2,15,31,2,44,1,0,3,0,1,0,12,0.0077723305034078,15
1155,0,77,27637,19,6,1,2,9,34,11,47,1,0,1,0,0,0,12,0.0042653171877823,9
1156,0,64,12728,19,5,1,2,9,34,2,45,1,0,0,0,0,0,12,0.0068073060591763,9
1157,0,77,24869,20,5,1,2,9,34,12,47,1,0,1,0,0,0,12,0.0049466757431359,9
1158,0,90,9808,17,5,1,2,6,23,3,45,0,0,0,0,0,0,12,0.1939281288723668,6
1159,0,59,13171,35,5,1,1,9,34,4,37,1,0,0,0,0,0,12,0.0047310756972111,9
1160,0,78,9685,14,5,1,0,6,23,3,45,2,0,0,0,0,0,12,0.1831656961355214,6
1161,0,59,15618,31,4,0,1,15,1,3,31,1,0,0,0,0,0,12,0.0128689327178626,15
1162,6,100,12356,18,5,1,1,12,20,7,26,0,0,0,0,0,0,7,0.0026601706693766,0
1163,0,70,13693,32,4,0,2,15,31,3,27,1,0,0,0,0,0,12,0.0121740168287879,15
1164,0,58,13254,29,4,0,2,15,12,3,27,1,0,0,0,0,0,12,0.0204156033539919,15
1165,0,70,14617,25,3,0,2,9,34,2,37,0,0,0,1,0,0,12,0.0041145281018027,9
1166,0,79,25836,16,3,0,2,15,13,12,42,1,0,0,0,0,1,12,0.0036987121892782,15
1167,0,92,10787,52,3,0,2,12,20,6,31,1,0,4,0,0,0,7,0.0022710849592237,0
1168,0,77,16437,24,2,0,2,15,9,2,30,2,0,2,0,0,0,12,0.0126935770500126,15
1169,0,55,14959,20,2,0,2,9,34,3,29,1,0,0,0,1,0,12,0.006277956525151,9
1170,0,69,15836,16,3,0,1,6,23,3,37,1,0,0,0,0,0,12,0.0380612972202423,6
1171,1,43,23216,17,3,0,2,9,34,4,34,1,0,1,1,0,0,12,0.0046664019062748,9
1172,0,78,12842,27,2,0,1,15,24,2,36,0,0,0,0,1,1,1,0.0020730239400829,15
1173,0,89,19080,22,2,0,1,15,9,2,25,1,0,1,0,0,0,14,0.0115401686640035,15
1174,0,145,12688,24,2,0,1,15,12,2,42,1,0,0,0,1,1,12,0.0059361619307123,15
1175,0,69,15350,30,1,0,2,15,31,3,31,1,0,0,0,1,0,12,0.0071500794453271,15
1176,0,66,15350,31,1,0,2,15,1,3,26,1,0,0,0,1,0,12,0.0080105770726396,15
1177,0,78,12842,27,1,0,2,15,24,2,36,0,0,0,0,1,1,1,0.0036558462023321,15
1178,0,74,13621,33,1,0,2,15,9,3,31,1,0,0,0,0,0,10,0.0295116772823779,15
1179,6,85,19507,26,3,0,1,3,43,5,29,1,0,0,0,0,0,12,0.0085398626455658,0
1180,5,90,23102,20,1,0,2,15,9,4,33,0,0,1,0,0,1,12,0.0069590889919865,15
1181,0,204,29244,15,2,0,1,15,13,13,34,0,0,0,0,0,0,12,0.0049475219492664,15
1182,0,156,15833,16,1,0,1,6,23,3,44,0,0,0,3,0,0,12,0.0199304017715912,6
1183,0,85,21754,17,0,0,2,15,31,4,23,1,0,1,0,0,0,12,0.0075731096353256,15
1184,0,66,8691,26,0,0,2,12,25,2,35,0,0,1,0,0,0,12,0.2105263157894736,0
1185,0,73,17356,34,0,0,2,15,9,3,31,1,0,0,0,0,1,12,0.0236949937644753,15
1186,0,73,13850,28,0,0,2,15,1,3,32,1,0,0,0,0,0,12,0.0649038461538461,15
1187,0,70,1923,84,0,0,0,15,36,0,52,1,0,0,0,0,0,12,0.4736842105263158,15
1188,0,77,23074,20,0,0,0,15,9,3,20,1,0,0,0,0,0,1,0.2346938775510204,15
1189,0,54,11378,21,6,1,2,9,34,2,26,1,0,0,1,0,0,12,0.0082063882063882,9
1190,0,94,21571,16,6,1,2,15,18,2,26,1,0,0,0,0,0,12,0.0038534342888047,15
1191,0,49,9582,12,6,1,0,6,23,3,15,2,0,0,0,0,0,12,0.2231457800511509,6
1192,0,68,11545,26,5,1,2,15,38,2,28,0,0,0,2,0,0,15,0.0088988437556752,15
1193,0,77,7677,47,4,0,2,9,34,3,32,0,0,1,0,0,0,12,0.0189424544393572,9
1194,0,88,13088,23,5,1,0,6,23,5,30,2,0,0,0,0,0,12,0.0275329066537857,6
1195,0,78,22054,18,4,0,1,12,25,4,22,1,0,1,0,0,0,7,0.013780260707635,0
1196,0,131,11545,26,4,0,2,9,34,2,28,0,0,0,4,0,0,12,0.0239171167199382,9
1197,1,81,9033,39,3,0,2,9,34,2,34,1,0,1,0,0,0,12,0.0091105250539438,9
1198,1,133,28868,9,3,0,2,15,18,4,29,1,0,3,0,0,0,12,0.0054126072112582,15
1199,1,80,14785,54,3,0,2,15,9,3,26,1,0,2,0,0,0,1,0.0076526225279449,15
1200,0,86,23159,17,3,0,1,12,25,5,29,2,0,1,0,0,0,7,0.0125636672325976,0
1201,1,59,10494,41,1,0,2,9,34,2,26,1,0,0,0,0,0,12,0.0173404366447299,9
1202,0,62,10118,45,0,0,2,15,38,1,20,1,0,1,0,0,0,12,0.0233987237059796,15
1203,1,60,15820,36,5,1,2,15,24,3,22,0,0,3,0,0,0,12,0.0134806550811699,15
1204,0,74,13023,18,5,1,0,6,23,3,44,0,0,0,0,0,0,12,0.0187959495075599,6
1205,0,42,19017,23,3,0,2,9,34,6,27,0,0,0,0,0,0,12,0.0068825910931174,9
1206,0,67,4092,38,0,0,2,15,40,0,44,1,0,0,0,0,0,12,0.5,15
1207,0,36,21258,15,0,0,2,9,34,5,22,1,0,0,1,0,0,12,0.0202506938302479,9
1208,0,67,21648,17,6,1,2,11,14,9,22,1,0,0,0,0,0,12,0.0097800101422327,0
1209,0,78,22841,19,6,1,2,15,9,3,25,1,0,0,0,0,1,12,0.0106346087157554,15
1210,0,77,21632,21,5,1,2,15,9,4,23,1,0,0,0,0,0,12,0.0129533678756476,15
1211,0,70,4167,44,5,1,2,15,36,0,52,1,0,0,0,0,0,12,0.4705882352941176,15
1212,0,86,9185,28,5,1,1,2,11,1,12,1,0,0,0,0,1,14,0.0083333333333333,2
1213,0,92,9327,32,4,0,2,2,11,1,12,1,0,0,0,0,0,14,0.0,2
1214,0,70,16978,23,5,1,2,2,11,3,30,0,0,0,1,0,0,12,0.0205549845837615,2
1215,0,61,13068,18,6,1,0,6,23,3,44,1,0,0,3,0,0,12,0.010823035296018,6
1216,0,65,6768,43,4,0,0,9,34,1,40,0,0,0,1,0,0,12,0.0240756663800515,9
1217,0,70,15561,23,3,0,2,2,11,3,30,0,0,0,1,0,0,12,0.0098977078992233,2
1218,0,61,15879,30,2,0,2,15,9,2,31,0,0,0,0,0,0,12,0.0117609913963217,15
1219,0,61,15879,30,0,0,2,15,9,2,31,0,0,0,0,0,0,12,0.0072522918498053,15
1220,0,74,13984,18,1,0,1,6,23,4,44,2,0,0,0,0,0,12,0.0241232282103484,6
1221,0,62,2750,88,4,0,1,13,21,0,34,1,0,0,0,0,0,12,0.1818181818181818,0
1222,0,83,25297,22,4,0,2,2,11,6,32,1,0,2,0,0,1,12,0.0050229621125143,2
1223,0,83,16867,47,5,1,2,15,9,2,41,1,0,0,0,0,0,12,0.0076627140974967,15
1224,2,86,7307,45,4,0,2,14,33,1,15,0,0,1,0,0,0,12,0.0002205966698726,0
1225,0,91,27385,16,3,0,2,13,21,12,38,0,0,0,0,0,0,12,0.0268817204301075,0
1226,4,105,24471,68,6,1,1,12,20,44,57,0,0,2,0,0,0,12,0.00691361938984,0
1227,0,58,22079,21,3,0,1,9,34,7,20,0,0,0,0,0,0,12,0.0038847957133288,9
1228,1,55,16709,24,1,0,2,15,1,4,35,1,0,1,0,0,0,12,0.0137497878119164,15
1229,0,70,12631,31,6,1,2,15,9,3,30,0,0,0,0,0,0,12,0.007921057931127,15
1230,0,60,11379,21,6,1,1,9,34,2,26,1,0,0,0,0,0,12,0.029618082618862,9
1231,0,72,12027,38,5,1,1,15,1,3,27,1,0,0,0,0,0,12,0.0314885496183206,15
1232,0,46,9886,22,2,0,2,9,34,2,21,1,0,0,1,0,0,12,0.0339476236663433,9
1233,6,72,33664,12,3,0,1,3,43,12,18,1,0,0,0,0,0,12,0.0033426928733787,0
1234,0,83,6330,32,6,1,2,2,11,1,12,1,0,0,0,0,0,12,0.0,2
1235,0,59,13060,23,6,1,2,15,37,4,27,1,0,0,0,0,1,12,0.060377358490566,15
1236,0,77,16404,19,6,1,2,15,12,4,29,0,0,1,0,0,0,12,0.0218378756114605,15
1237,1,48,9005,39,1,0,2,15,12,2,17,1,0,2,0,0,0,12,0.0114942528735632,15
1238,0,86,11323,43,5,1,1,2,11,1,21,2,0,0,0,0,0,14,0.6333333333333333,2
1239,0,66,14683,28,5,1,1,15,9,3,30,2,0,1,0,0,0,12,0.0235294117647058,15
1240,0,55,9417,46,4,0,0,9,34,4,33,2,0,5,0,0,0,12,0.0175657031328869,9
1241,0,87,13279,38,3,0,2,2,11,1,29,0,0,0,0,0,0,12,0.018027961736571,2
1242,0,75,16444,24,2,0,2,15,9,2,25,2,0,1,0,0,0,12,0.0275708872337645,15
1243,0,138,16138,24,2,0,2,2,11,1,28,1,0,0,0,0,0,12,0.0220785869704338,2
1244,5,88,20644,21,1,0,2,15,9,3,28,0,0,1,0,0,1,12,0.0420560747663551,15
1245,6,69,28481,17,2,0,1,6,23,5,26,1,0,0,0,0,0,12,0.0036130068245684,6
1246,0,73,23005,19,0,0,1,15,9,3,30,0,0,1,0,0,0,1,0.0423176095859244,15
1247,0,73,23005,19,0,0,0,15,9,3,30,0,0,1,0,0,0,1,0.1568627450980392,15
1248,0,67,18749,19,4,0,2,9,34,4,23,1,0,1,0,0,1,12,0.0178463602817846,9
1249,4,108,22975,51,5,1,1,8,32,30,74,0,0,1,0,0,0,12,0.0105106271131766,0
1250,0,159,22569,20,3,0,2,13,21,3,26,2,0,4,0,0,0,12,0.0174076057846813,0
1251,0,168,17051,21,3,0,2,15,40,5,28,2,0,2,0,0,0,12,0.0194750956170044,15
1252,0,70,12935,25,0,0,2,15,13,2,24,2,0,1,0,1,0,14,0.006644315757391,15
1253,0,70,12939,25,0,0,2,15,13,2,26,2,0,1,0,1,0,14,0.0048835727935451,15
1254,0,87,12163,24,0,0,1,15,24,3,53,0,0,4,0,0,1,16,0.007081038552321,15
1255,0,90,12777,26,0,0,1,15,13,3,27,1,0,1,0,1,0,12,0.0044646492061338,15
1256,0,70,6878,48,0,0,0,9,34,0,0,1,0,2,0,0,0,12,0.0,9
1257,0,86,11331,36,5,1,1,2,11,1,26,2,0,0,0,0,0,14,0.6666666666666666,2
1258,1,49,9845,39,4,0,2,9,34,1,25,1,0,0,0,0,0,12,0.4444444444444444,9
1259,0,60,23102,25,5,1,0,15,13,2,32,0,0,5,1,1,0,12,0.0024266965337009,15
1260,0,83,21418,20,4,0,2,15,13,4,24,0,0,0,0,0,0,12,0.0102140421859747,15
1261,0,84,9781,13,6,1,2,6,23,4,29,2,0,0,0,0,0,14,0.0323948439620081,6
1262,0,70,20786,23,0,0,2,15,24,3,32,1,0,2,0,1,0,12,0.0097388606394897,15
1263,0,65,9419,16,4,0,1,6,23,3,23,0,0,0,0,0,0,12,0.1265527950310559,6
1264,1,49,10279,36,3,0,0,13,21,4,23,1,0,1,0,0,0,6,0.0281518624641833,0
1265,0,71,22696,17,2,0,2,2,11,5,20,0,0,0,0,0,0,12,0.0134583032924777,2
1266,0,101,11374,27,2,0,2,2,11,2,30,0,0,1,0,0,1,12,0.0021367521367521,2
1267,1,49,10279,36,1,0,2,13,21,4,23,1,0,1,0,0,0,6,0.0524051622995698,0
1268,1,80,15917,18,0,0,1,15,1,3,28,0,0,2,1,0,0,12,0.0625,15
1269,0,64,14468,21,6,1,1,2,11,3,23,1,0,0,0,0,0,12,0.0148605075003504,2
1270,0,84,31145,18,5,1,1,2,11,5,24,0,0,4,0,0,0,12,0.0553097345132743,2
1271,1,91,23786,14,4,0,1,15,1,4,30,0,0,1,0,0,0,12,0.0139853626081171,15
1272,1,57,2691,78,1,0,1,15,13,0,33,0,0,0,0,0,0,12,0.2857142857142857,15
1273,0,86,27181,12,0,0,2,6,23,5,25,2,0,1,0,0,0,12,0.0229611248966087,6
1274,0,75,16475,24,6,1,2,15,9,2,25,2,0,1,0,0,0,12,0.0059200123413938,15
1275,0,78,17953,24,6,1,1,15,9,2,25,2,0,1,0,0,0,14,0.0074463293799729,15
1276,0,57,13514,24,5,1,2,15,9,2,35,1,0,0,0,0,1,12,0.0077870448164921,15
1277,0,80,11272,41,5,1,1,2,11,1,21,2,0,0,0,0,0,14,0.5,2
1278,1,50,9876,40,4,0,2,9,34,1,25,0,0,0,0,0,0,12,0.5,9
1279,1,50,9966,43,4,0,2,9,34,2,23,0,0,0,0,0,0,12,0.3214285714285714,9
1280,0,69,16725,29,2,0,2,9,34,3,30,0,0,1,1,0,1,12,0.0054590421039932,9
1281,0,65,6778,43,4,0,2,9,34,1,39,0,0,0,1,0,0,12,0.0194895591647331,9
1282,0,56,15335,32,4,0,2,15,9,2,29,0,0,1,0,0,0,16,0.0088844484551587,15
1283,1,109,15806,29,3,0,2,15,13,3,33,1,0,1,1,0,1,12,0.0071165250841481,15
1284,0,81,9865,38,2,0,2,9,34,2,21,1,0,0,0,0,0,12,0.0097402597402597,9
1285,1,67,2668,79,3,0,1,15,13,0,36,1,0,0,0,0,0,12,0.2647058823529412,15
1286,1,64,2719,83,2,0,2,15,13,0,34,1,0,0,0,0,0,12,0.323943661971831,15
1287,0,72,16776,28,2,0,2,15,9,2,27,1,0,1,0,0,0,15,0.0053019656829577,15
1288,1,167,21922,24,1,0,2,15,9,3,31,0,0,1,0,0,0,12,0.0074272590197137,15
1289,0,56,17797,23,0,0,2,2,11,2,30,0,0,0,0,0,0,12,0.0166112956810631,2
1290,0,65,16544,21,0,0,2,2,11,2,21,2,0,0,0,0,0,12,0.0044187109553557,2
1291,1,51,15807,17,6,1,2,15,9,2,24,1,0,0,0,0,0,12,0.0088465464443688,15
1292,1,78,23067,21,6,1,1,15,9,2,25,0,0,3,0,0,0,14,0.0125014078161955,15
1293,0,129,11356,58,5,1,2,2,11,2,25,1,0,0,0,0,0,15,0.0091468822053867,2
1294,1,51,9782,64,5,1,1,15,9,2,35,1,0,0,0,0,0,15,0.0035429422772942,15
1295,1,69,10922,24,4,0,2,15,9,1,24,2,0,0,0,0,1,12,0.0095677994061365,15
1296,1,51,8346,79,4,0,2,15,9,2,35,1,0,0,0,0,0,7,0.0065167538316862,15
1297,0,66,13555,29,4,0,2,2,11,2,30,2,0,1,0,0,0,12,0.0118146958234013,2
1298,1,57,9650,39,3,0,2,15,9,3,42,0,0,1,0,0,0,12,0.0142645424231196,15
1299,1,57,9917,48,3,0,2,15,9,3,44,1,0,1,0,0,0,12,0.0352065748556197,15
1300,0,84,9961,41,1,0,2,2,11,2,19,0,0,0,0,0,0,12,0.0193050193050193,2
1301,0,71,26531,17,1,0,1,15,13,13,39,0,0,2,0,0,1,12,0.0179569034317637,15
1302,0,71,26531,17,1,0,1,15,13,13,39,0,0,2,0,0,1,16,0.0047118284829216,15
1303,1,44,6443,34,1,0,2,2,11,2,31,0,0,0,0,0,0,6,0.0452616690240452,2
1304,1,72,6328,90,5,1,2,2,11,3,33,0,0,1,0,0,0,12,0.0293910417715148,2
1305,4,194,22597,54,2,0,1,9,34,27,82,0,0,1,0,0,0,12,0.0061464776299229,9
1306,1,52,13461,34,3,0,1,15,13,3,21,1,0,1,0,0,0,15,0.005400337521095,15
1307,1,50,13324,30,2,0,2,9,34,3,23,1,0,1,1,0,0,12,0.008392458949929,9
1308,1,80,18184,16,1,0,2,15,1,3,41,0,0,2,0,1,0,12,0.0173010380622837,15
1309,1,72,6328,90,3,0,0,2,11,3,33,0,0,1,0,0,0,12,0.0179699494123272,2
1310,1,43,10619,38,0,0,2,9,34,1,25,0,0,3,0,0,0,12,0.0037325038880248,9
1311,1,64,2719,83,0,0,2,15,13,0,34,1,0,0,0,0,0,12,0.4166666666666667,15
1312,0,222,16753,33,1,0,1,6,23,4,27,0,0,3,0,0,0,12,0.0333839150227617,6
1313,1,57,10328,32,6,1,2,13,21,2,28,0,0,2,0,0,0,12,0.003551232316214,0
1314,1,45,11349,43,5,1,2,9,34,1,21,2,0,0,0,0,0,14,0.2727272727272727,9
1315,1,36,10579,40,5,1,1,15,13,2,25,0,0,2,0,0,0,12,0.0014685810052005,15
1316,1,42,9794,37,5,1,0,9,34,1,21,0,0,0,0,0,0,12,0.3866666666666666,9
1317,0,52,14045,19,4,0,2,5,17,3,74,0,0,1,0,0,1,12,0.0416530009839291,0
1318,1,70,10666,43,4,0,2,9,34,2,25,1,0,2,0,0,0,12,0.0011716736185968,9
1319,1,64,2719,83,4,0,0,15,13,0,34,1,0,0,0,0,0,12,0.5,15
1320,1,70,10666,43,3,0,2,9,34,2,25,1,0,2,0,0,0,12,0.0015136675273795,9
1321,1,74,1030,172,2,0,2,2,11,3,52,1,0,1,0,0,0,12,0.0229325920778318,2
1322,1,57,13984,32,4,0,0,2,11,1,43,2,0,0,0,0,0,12,0.0052376954140178,2
1323,1,68,17351,22,2,0,2,2,11,1,23,0,0,0,0,0,1,10,0.0261044176706827,2
1324,1,66,9802,69,1,0,2,15,13,2,31,0,0,2,0,0,0,15,0.0023299391688051,15
1325,1,81,9919,40,5,1,2,9,34,2,19,1,0,0,0,0,0,12,0.036036036036036,9
1326,0,77,9602,31,5,1,2,10,42,0,32,1,0,0,0,0,0,12,0.049155722326454,10
1327,0,43,6862,50,3,0,2,2,11,5,31,1,0,0,0,0,0,12,0.48,2
1328,0,69,10935,23,3,0,2,10,42,1,18,1,0,1,0,0,0,14,0.052801724137931,10
1329,0,75,20075,30,3,0,1,2,11,3,92,1,0,3,0,0,0,12,0.0087506076810889,2
1330,0,66,17919,18,2,0,1,10,42,5,20,0,0,1,0,0,0,12,0.0106019151846785,10
1331,0,72,4965,65,1,0,1,2,11,2,32,1,1,0,0,0,0,12,0.064516129032258,2
1332,0,75,16274,34,0,0,2,2,11,3,38,0,0,3,0,0,0,12,0.010456698543212,2
1333,0,64,7001,84,6,1,2,2,11,1,26,1,0,0,0,0,0,12,0.0049133511893147,2
1334,0,59,6369,52,5,1,1,10,42,0,45,0,0,0,0,0,0,6,0.3421052631578947,10
1335,0,82,10856,20,5,1,0,10,42,1,18,0,0,0,0,0,0,14,0.1057401812688821,10
1336,0,71,29535,10,4,0,2,5,17,4,31,0,0,0,0,0,0,15,0.0026045656503753,0
1337,0,55,13438,33,4,0,2,10,42,3,26,0,0,0,0,0,0,12,0.0523665659617321,10
1338,1,66,15585,28,3,0,2,15,1,2,44,0,0,0,0,0,1,14,0.0098497906919477,15
1339,0,66,8896,42,3,0,2,5,17,2,29,0,0,2,0,0,0,12,0.0041978555533077,0
1340,0,74,1030,172,3,0,2,2,11,3,52,1,0,1,0,0,0,12,0.0247995289631581,2
1341,0,67,14914,27,2,0,2,5,17,4,23,0,0,0,0,0,0,12,0.0092904389657245,0
1342,1,71,12587,34,2,0,2,15,9,3,22,1,0,1,0,0,1,12,0.0105344295991778,15
1343,0,66,8896,42,2,0,2,5,17,2,29,0,0,2,0,0,0,12,0.0489913544668587,0
1344,1,41,6473,77,1,0,2,15,9,3,35,0,0,0,0,0,0,12,0.0157682434910157,15
1345,0,67,14914,27,1,0,2,5,17,4,23,0,0,0,0,0,0,12,0.0057824690224873,0
1346,0,69,10229,49,0,0,0,15,9,3,32,0,0,0,0,0,0,12,0.0316967898570272,15
1347,0,54,9576,36,3,0,1,11,14,2,57,0,0,0,0,0,0,12,0.0849420849420849,0
1348,0,75,16274,34,1,0,2,2,11,3,38,0,0,3,0,0,0,12,0.0272983870967741,2
1349,0,63,19822,23,1,0,1,5,17,4,30,0,0,4,0,0,0,12,0.0274661396268092,0
1350,0,71,29535,10,3,0,2,5,17,4,31,0,0,0,0,0,0,12,0.0229549349489488,0
1351,0,198,18357,20,0,0,2,9,34,5,36,1,0,1,0,0,0,12,0.0059634243307712,9
1352,0,70,18783,23,0,0,1,11,14,2,15,0,0,1,0,0,0,6,0.1496881496881497,0
1353,0,50,7986,39,1,0,0,11,14,2,35,2,0,0,0,0,0,12,0.0533141210374639,0
1354,1,42,6673,41,3,0,2,9,34,1,22,2,0,1,0,0,0,12,0.0085761739393024,9
1355,0,181,29465,26,4,0,1,11,14,11,31,1,0,1,0,0,0,12,0.004852405984634,0
1356,1,91,22778,15,2,0,2,15,1,4,30,0,0,1,0,0,0,7,0.0147560584409903,15
1357,0,168,28910,19,3,0,2,11,14,25,24,2,0,0,0,0,0,12,0.008697820868535,0
1358,0,85,11270,51,3,0,1,11,14,1,27,0,0,0,0,0,0,12,0.0806201550387596,0
1359,0,82,9372,57,2,0,1,11,14,1,20,0,0,0,0,0,0,12,0.0164473684210526,0
1360,0,55,15812,17,0,0,2,15,9,2,24,1,0,0,0,0,0,12,0.0146174702345868,15
1361,0,89,28316,20,0,0,2,11,14,12,47,1,0,0,0,0,0,12,0.0147442163571195,0
1362,0,187,23880,17,5,1,1,11,14,8,34,0,0,1,0,0,0,12,0.0046799397160307,0
1363,0,70,8897,41,1,0,1,11,14,2,19,2,0,0,0,0,0,12,0.0637583892617449,0
1364,0,90,15012,20,1,0,2,11,14,2,20,1,0,0,0,0,0,12,0.1395348837209302,0
1365,0,86,18110,29,0,0,1,15,9,4,32,0,0,0,0,0,1,12,0.0136615239665528,15
1366,1,55,13247,51,6,1,2,15,9,4,29,0,0,1,0,0,0,12,0.0091797104860539,15
1367,1,54,12450,33,5,1,0,15,9,3,30,1,0,0,0,0,0,12,0.0187082936129647,15
1368,1,28,14927,40,4,0,2,9,34,3,34,0,0,1,0,0,0,12,0.0147214697915439,9
1369,1,92,22768,15,3,0,2,15,1,4,24,0,0,1,0,0,0,12,0.0,15
1370,1,91,22778,15,3,0,2,15,1,4,30,0,0,1,0,0,0,12,0.0412044374009508,15
1371,1,101,19370,19,3,0,2,15,37,3,19,1,0,0,0,0,0,12,0.075,15
1372,1,70,25481,17,3,0,2,15,12,5,26,1,0,2,0,0,0,12,0.0495867768595041,15
1373,1,100,23951,13,3,0,2,15,31,4,19,0,0,1,0,0,0,12,0.0446428571428571,15
1374,1,76,20039,15,3,0,2,15,38,3,19,0,0,0,0,0,0,12,0.125,15
1375,1,98,25842,13,3,0,2,15,31,4,19,1,0,1,0,0,0,12,0.0,15
1376,0,84,18232,18,3,0,1,11,14,5,34,0,0,0,0,1,0,12,0.0060456092005736,0
1377,4,112,19271,65,4,0,1,11,14,33,84,0,0,3,0,0,0,12,0.0048194896018649,0
1378,0,166,37561,6,3,0,0,11,14,7,17,0,0,0,0,0,0,12,0.0047505278364262,0
1379,0,189,37744,7,2,0,2,9,34,7,17,1,0,0,0,1,1,12,0.0073431409530994,9
1380,1,54,9648,27,3,0,2,9,34,0,12,0,1,0,4,0,0,12,0.0189925681255161,9
1381,1,47,6765,44,4,0,2,9,34,1,23,0,1,1,0,0,0,12,0.005020324822509,9
1382,1,82,22630,19,3,0,2,15,12,4,23,1,0,1,0,0,0,12,0.0833333333333333,15
